Outcome,OutcomeCategory,Model,Stat,Result
MediaCensored,Abuse,p6,AIC,   4693.15
MediaCensored,Abuse,p6,BIC,   4833.05
MediaCensored,Abuse,p6,loglike,  -2323.41
MediaCensored,Abuse,W4+p1,betap,      0.23
MediaCensored,Abuse,W4+p1,tstatp,      0.83
MediaCensored,Abuse,W4+p1,AIC,   3266.62
MediaCensored,Abuse,W4+p1,BIC,   3412.88
MediaCensored,Abuse,W4+p1,loglike,  -1609.13
MediaCensored,Abuse,W4+p1,betaw,      6.02
MediaCensored,Abuse,W4+p1,tstatw,      9.94
MediaCensored,Abuse,W4+p1/W4,betaw,      6.02
MediaCensored,Abuse,W4+p1/W4,tstatw,      9.93
MediaCensored,Abuse,W4+p1/W4,AIC,   3269.89
MediaCensored,Abuse,W4+p1/W4,BIC,   3410.07
MediaCensored,Abuse,W4+p1/W4,loglike,  -1611.78
MediaCensored,Abuse,W4+p1/p1,betap,      0.26
MediaCensored,Abuse,W4+p1/p1,tstatp,      0.94
MediaCensored,Abuse,W4+p1/p1,AIC,   4732.03
MediaCensored,Abuse,W4+p1/p1,BIC,   4872.22
MediaCensored,Abuse,W4+p1/p1,loglike,  -2342.85
MediaCensored,Abuse,W4+p2,betap,     -0.00
MediaCensored,Abuse,W4+p2,tstatp,     -0.09
MediaCensored,Abuse,W4+p2,AIC,  15511.56
MediaCensored,Abuse,W4+p2,BIC,  15964.10
MediaCensored,Abuse,W4+p2,loglike,  -7691.31
MediaCensored,Abuse,W4+p2,betaw,      5.16
MediaCensored,Abuse,W4+p2,tstatw,     20.95
MediaCensored,Abuse,W4+p2/W4,betaw,      5.16
MediaCensored,Abuse,W4+p2/W4,tstatw,     21.11
MediaCensored,Abuse,W4+p2/W4,AIC,  15509.67
MediaCensored,Abuse,W4+p2/W4,BIC,  15955.16
MediaCensored,Abuse,W4+p2/W4,loglike,  -7691.38
MediaCensored,Abuse,W4+p2/p2,betap,      0.03
MediaCensored,Abuse,W4+p2/p2,tstatp,      1.61
MediaCensored,Abuse,W4+p2/p2,AIC,  21960.29
MediaCensored,Abuse,W4+p2/p2,BIC,  22405.78
MediaCensored,Abuse,W4+p2/p2,loglike, -10916.69
MediaCensored,Abuse,W4+p3,betap,      0.33
MediaCensored,Abuse,W4+p3,tstatp,      1.29
MediaCensored,Abuse,W4+p3,AIC,   3259.43
MediaCensored,Abuse,W4+p3,BIC,   3405.70
MediaCensored,Abuse,W4+p3,loglike,  -1605.54
MediaCensored,Abuse,W4+p3,betaw,      5.99
MediaCensored,Abuse,W4+p3,tstatw,      9.95
MediaCensored,Abuse,W4+p3/W4,betaw,      6.02
MediaCensored,Abuse,W4+p3/W4,tstatw,      9.93
MediaCensored,Abuse,W4+p3/W4,AIC,   3269.89
MediaCensored,Abuse,W4+p3/W4,BIC,   3410.07
MediaCensored,Abuse,W4+p3/W4,loglike,  -1611.78
MediaCensored,Abuse,W4+p3/p3,betap,      0.60
MediaCensored,Abuse,W4+p3/p3,tstatp,      2.22
MediaCensored,Abuse,W4+p3/p3,AIC,   4709.37
MediaCensored,Abuse,W4+p3/p3,BIC,   4849.55
MediaCensored,Abuse,W4+p3/p3,loglike,  -2331.52
MediaCensored,Abuse,W4+p4,betap,     -0.00
MediaCensored,Abuse,W4+p4,tstatp,     -0.09
MediaCensored,Abuse,W4+p4,AIC,  15511.57
MediaCensored,Abuse,W4+p4,BIC,  15964.11
MediaCensored,Abuse,W4+p4,loglike,  -7691.31
MediaCensored,Abuse,W4+p4,betaw,      5.16
MediaCensored,Abuse,W4+p4,tstatw,     20.94
MediaCensored,Abuse,W4+p4/W4,betaw,      5.16
MediaCensored,Abuse,W4+p4/W4,tstatw,     21.11
MediaCensored,Abuse,W4+p4/W4,AIC,  15509.67
MediaCensored,Abuse,W4+p4/W4,BIC,  15955.16
MediaCensored,Abuse,W4+p4/W4,loglike,  -7691.38
MediaCensored,Abuse,W4+p4/p4,betap,      0.03
MediaCensored,Abuse,W4+p4/p4,tstatp,      1.65
MediaCensored,Abuse,W4+p4/p4,AIC,  21958.58
MediaCensored,Abuse,W4+p4/p4,BIC,  22404.06
MediaCensored,Abuse,W4+p4/p4,loglike, -10915.83
MediaCensored,Abuse,W4+p5,betap,     -0.04
MediaCensored,Abuse,W4+p5,tstatp,     -1.22
MediaCensored,Abuse,W4+p5,AIC,   3234.75
MediaCensored,Abuse,W4+p5,BIC,   3380.72
MediaCensored,Abuse,W4+p5,loglike,  -1593.19
MediaCensored,Abuse,W4+p5,betaw,      6.02
MediaCensored,Abuse,W4+p5,tstatw,      9.99
MediaCensored,Abuse,W4+p5/W4,betaw,      6.02
MediaCensored,Abuse,W4+p5/W4,tstatw,      9.93
MediaCensored,Abuse,W4+p5/W4,AIC,   3244.21
MediaCensored,Abuse,W4+p5/W4,BIC,   3384.11
MediaCensored,Abuse,W4+p5/W4,loglike,  -1598.93
MediaCensored,Abuse,W4+p5/p5,betap,     -0.05
MediaCensored,Abuse,W4+p5/p5,tstatp,     -1.30
MediaCensored,Abuse,W4+p5/p5,AIC,   4691.28
MediaCensored,Abuse,W4+p5/p5,BIC,   4831.18
MediaCensored,Abuse,W4+p5/p5,loglike,  -2322.47
MediaCensored,Abuse,W4+p6,betap,     -0.05
MediaCensored,Abuse,W4+p6,tstatp,     -1.17
MediaCensored,Abuse,W4+p6,AIC,   3235.70
MediaCensored,Abuse,W4+p6,BIC,   3381.67
MediaCensored,Abuse,W4+p6,loglike,  -1593.67
MediaCensored,Abuse,W4+p6,betaw,      6.02
MediaCensored,Abuse,W4+p6,tstatw,      9.99
MediaCensored,Abuse,W4+p6/W4,betaw,      6.02
MediaCensored,Abuse,W4+p6/W4,tstatw,      9.93
MediaCensored,Abuse,W4+p6/W4,AIC,   3244.21
MediaCensored,Abuse,W4+p6/W4,BIC,   3384.11
MediaCensored,Abuse,W4+p6/W4,loglike,  -1598.93
MediaCensored,Abuse,W4+p6/p6,betap,     -0.06
MediaCensored,Abuse,W4+p6/p6,tstatp,     -1.19
MediaCensored,Abuse,W4+p6/p6,AIC,   4693.15
MediaCensored,Abuse,W4+p6/p6,BIC,   4833.05
MediaCensored,Abuse,W4+p6/p6,loglike,  -2323.41
PackCourts,Abuse,W4,betaw,     -1.75
PackCourts,Abuse,W4,tstatw,     -7.17
PackCourts,Abuse,W4,AIC,  17222.55
PackCourts,Abuse,W4,BIC,  17672.24
PackCourts,Abuse,W4,loglike,  -8547.85
PackCourts,Abuse,p1,betap,      0.04
PackCourts,Abuse,p1,tstatp,      0.14
PackCourts,Abuse,p1,AIC,   3270.26
PackCourts,Abuse,p1,BIC,   3410.40
PackCourts,Abuse,p1,loglike,  -1611.96
PackCourts,Abuse,p2,betap,      0.00
PackCourts,Abuse,p2,tstatp,      0.20
PackCourts,Abuse,p2,AIC,  17029.90
PackCourts,Abuse,p2,BIC,  17475.14
PackCourts,Abuse,p2,loglike,  -8451.49
PackCourts,Abuse,p3,betap,     -0.14
PackCourts,Abuse,p3,tstatp,     -0.44
PackCourts,Abuse,p3,AIC,   3268.30
PackCourts,Abuse,p3,BIC,   3408.45
PackCourts,Abuse,p3,loglike,  -1610.98
PackCourts,Abuse,p4,betap,      0.00
PackCourts,Abuse,p4,tstatp,      0.20
PackCourts,Abuse,p4,AIC,  17029.90
PackCourts,Abuse,p4,BIC,  17475.14
PackCourts,Abuse,p4,loglike,  -8451.49
PackCourts,Abuse,p5,betap,     -0.02
PackCourts,Abuse,p5,tstatp,     -0.57
PackCourts,Abuse,p5,AIC,   3250.10
PackCourts,Abuse,p5,BIC,   3389.97
PackCourts,Abuse,p5,loglike,  -1601.88
PackCourts,Abuse,p6,betap,     -0.03
PackCourts,Abuse,p6,tstatp,     -0.62
PackCourts,Abuse,p6,AIC,   3249.56
PackCourts,Abuse,p6,BIC,   3389.42
PackCourts,Abuse,p6,loglike,  -1601.61
PackCourts,Abuse,W4+p1,betap,      0.05
PackCourts,Abuse,W4+p1,tstatp,      0.21
PackCourts,Abuse,W4+p1,AIC,   2969.37
PackCourts,Abuse,W4+p1,BIC,   3115.60
PackCourts,Abuse,W4+p1,loglike,  -1460.50
PackCourts,Abuse,W4+p1,betaw,     -2.39
PackCourts,Abuse,W4+p1,tstatw,     -4.93
PackCourts,Abuse,W4+p1/W4,betaw,     -2.39
PackCourts,Abuse,W4+p1/W4,tstatw,     -4.94
PackCourts,Abuse,W4+p1/W4,AIC,   2967.67
PackCourts,Abuse,W4+p1/W4,BIC,   3107.82
PackCourts,Abuse,W4+p1/W4,loglike,  -1460.67
PackCourts,Abuse,W4+p1/p1,betap,      0.04
PackCourts,Abuse,W4+p1/p1,tstatp,      0.14
PackCourts,Abuse,W4+p1/p1,AIC,   3270.26
PackCourts,Abuse,W4+p1/p1,BIC,   3410.40
PackCourts,Abuse,W4+p1/p1,loglike,  -1611.96
PackCourts,Abuse,W4+p2,betap,      0.01
PackCourts,Abuse,W4+p2,tstatp,      1.14
PackCourts,Abuse,W4+p2,AIC,  15940.26
PackCourts,Abuse,W4+p2,BIC,  16392.55
PackCourts,Abuse,W4+p2,loglike,  -7905.65
PackCourts,Abuse,W4+p2,betaw,     -1.86
PackCourts,Abuse,W4+p2,tstatw,     -7.43
PackCourts,Abuse,W4+p2/W4,betaw,     -1.83
PackCourts,Abuse,W4+p2/W4,tstatw,     -7.33
PackCourts,Abuse,W4+p2/W4,AIC,  15956.92
PackCourts,Abuse,W4+p2/W4,BIC,  16402.16
PackCourts,Abuse,W4+p2/W4,loglike,  -7915.00
PackCourts,Abuse,W4+p2/p2,betap,      0.00
PackCourts,Abuse,W4+p2/p2,tstatp,      0.20
PackCourts,Abuse,W4+p2/p2,AIC,  17029.90
PackCourts,Abuse,W4+p2/p2,BIC,  17475.14
PackCourts,Abuse,W4+p2/p2,loglike,  -8451.49
PackCourts,Abuse,W4+p3,betap,     -0.03
PackCourts,Abuse,W4+p3,tstatp,     -0.10
PackCourts,Abuse,W4+p3,AIC,   2969.61
PackCourts,Abuse,W4+p3,BIC,   3115.84
PackCourts,Abuse,W4+p3,loglike,  -1460.63
PackCourts,Abuse,W4+p3,betaw,     -2.39
PackCourts,Abuse,W4+p3,tstatw,     -4.87
PackCourts,Abuse,W4+p3/W4,betaw,     -2.39
PackCourts,Abuse,W4+p3/W4,tstatw,     -4.94
PackCourts,Abuse,W4+p3/W4,AIC,   2967.67
PackCourts,Abuse,W4+p3/W4,BIC,   3107.82
PackCourts,Abuse,W4+p3/W4,loglike,  -1460.67
PackCourts,Abuse,W4+p3/p3,betap,     -0.14
PackCourts,Abuse,W4+p3/p3,tstatp,     -0.44
PackCourts,Abuse,W4+p3/p3,AIC,   3268.30
PackCourts,Abuse,W4+p3/p3,BIC,   3408.45
PackCourts,Abuse,W4+p3/p3,loglike,  -1610.98
PackCourts,Abuse,W4+p4,betap,      0.01
PackCourts,Abuse,W4+p4,tstatp,      1.15
PackCourts,Abuse,W4+p4,AIC,  15939.77
PackCourts,Abuse,W4+p4,BIC,  16392.06
PackCourts,Abuse,W4+p4,loglike,  -7905.41
PackCourts,Abuse,W4+p4,betaw,     -1.86
PackCourts,Abuse,W4+p4,tstatw,     -7.43
PackCourts,Abuse,W4+p4/W4,betaw,     -1.83
PackCourts,Abuse,W4+p4/W4,tstatw,     -7.33
PackCourts,Abuse,W4+p4/W4,AIC,  15956.92
PackCourts,Abuse,W4+p4/W4,BIC,  16402.16
PackCourts,Abuse,W4+p4/W4,loglike,  -7915.00
PackCourts,Abuse,W4+p4/p4,betap,      0.00
PackCourts,Abuse,W4+p4/p4,tstatp,      0.20
PackCourts,Abuse,W4+p4/p4,AIC,  17029.90
PackCourts,Abuse,W4+p4/p4,BIC,  17475.14
PackCourts,Abuse,W4+p4/p4,loglike,  -8451.49
PackCourts,Abuse,W4+p5,betap,     -0.02
PackCourts,Abuse,W4+p5,tstatp,     -0.67
PackCourts,Abuse,W4+p5,AIC,   2950.46
PackCourts,Abuse,W4+p5,BIC,   3096.39
PackCourts,Abuse,W4+p5,loglike,  -1451.05
PackCourts,Abuse,W4+p5,betaw,     -2.40
PackCourts,Abuse,W4+p5,tstatw,     -4.95
PackCourts,Abuse,W4+p5/W4,betaw,     -2.39
PackCourts,Abuse,W4+p5/W4,tstatw,     -4.93
PackCourts,Abuse,W4+p5/W4,AIC,   2953.25
PackCourts,Abuse,W4+p5/W4,BIC,   3093.12
PackCourts,Abuse,W4+p5/W4,loglike,  -1453.46
PackCourts,Abuse,W4+p5/p5,betap,     -0.02
PackCourts,Abuse,W4+p5/p5,tstatp,     -0.57
PackCourts,Abuse,W4+p5/p5,AIC,   3250.10
PackCourts,Abuse,W4+p5/p5,BIC,   3389.97
PackCourts,Abuse,W4+p5/p5,loglike,  -1601.88
PackCourts,Abuse,W4+p6,betap,     -0.03
PackCourts,Abuse,W4+p6,tstatp,     -0.69
PackCourts,Abuse,W4+p6,AIC,   2950.19
PackCourts,Abuse,W4+p6,BIC,   3096.13
PackCourts,Abuse,W4+p6,loglike,  -1450.91
PackCourts,Abuse,W4+p6,betaw,     -2.39
PackCourts,Abuse,W4+p6,tstatw,     -4.94
PackCourts,Abuse,W4+p6/W4,betaw,     -2.39
PackCourts,Abuse,W4+p6/W4,tstatw,     -4.93
PackCourts,Abuse,W4+p6/W4,AIC,   2953.25
PackCourts,Abuse,W4+p6/W4,BIC,   3093.12
PackCourts,Abuse,W4+p6/W4,loglike,  -1453.46
PackCourts,Abuse,W4+p6/p6,betap,     -0.03
PackCourts,Abuse,W4+p6/p6,tstatp,     -0.62
PackCourts,Abuse,W4+p6/p6,AIC,   3249.56
PackCourts,Abuse,W4+p6/p6,BIC,   3389.42
PackCourts,Abuse,W4+p6/p6,loglike,  -1601.61
Torture,Abuse,W4,betaw,     -4.24
Torture,Abuse,W4,tstatw,    -15.31
Torture,Abuse,W4,AIC,  17516.41
Torture,Abuse,W4,BIC,  17966.66
Torture,Abuse,W4,loglike,  -8694.78
Torture,Abuse,p1,betap,     -0.12
Torture,Abuse,p1,tstatp,     -0.50
Torture,Abuse,p1,AIC,   3180.99
Torture,Abuse,p1,BIC,   3321.17
Torture,Abuse,p1,loglike,  -1567.33
Torture,Abuse,p2,betap,     -0.04
Torture,Abuse,p2,tstatp,     -2.04
Torture,Abuse,p2,AIC,  20488.36
Torture,Abuse,p2,BIC,  20933.85
Torture,Abuse,p2,loglike, -10180.72
Torture,Abuse,p3,betap,     -0.36
Torture,Abuse,p3,tstatp,     -1.77
Torture,Abuse,p3,AIC,   3166.91
Torture,Abuse,p3,BIC,   3307.10
Torture,Abuse,p3,loglike,  -1560.29
Torture,Abuse,p4,betap,     -0.04
Torture,Abuse,p4,tstatp,     -2.06
Torture,Abuse,p4,AIC,  20486.32
Torture,Abuse,p4,BIC,  20931.81
Torture,Abuse,p4,loglike, -10179.70
Torture,Abuse,p5,betap,      0.02
Torture,Abuse,p5,tstatp,      0.75
Torture,Abuse,p5,AIC,   3163.80
Torture,Abuse,p5,BIC,   3303.70
Torture,Abuse,p5,loglike,  -1558.73
Torture,Abuse,p6,betap,      0.02
Torture,Abuse,p6,tstatp,      0.66
Torture,Abuse,p6,AIC,   3164.57
Torture,Abuse,p6,BIC,   3304.47
Torture,Abuse,p6,loglike,  -1559.12
Torture,Abuse,W4+p1,betap,     -0.10
Torture,Abuse,W4+p1,tstatp,     -0.49
Torture,Abuse,W4+p1,AIC,   2365.79
Torture,Abuse,W4+p1,BIC,   2512.06
Torture,Abuse,W4+p1,loglike,  -1158.71
Torture,Abuse,W4+p1,betaw,     -3.73
Torture,Abuse,W4+p1,tstatw,     -6.88
Torture,Abuse,W4+p1/W4,betaw,     -3.73
Torture,Abuse,W4+p1/W4,tstatw,     -6.87
Torture,Abuse,W4+p1/W4,AIC,   2364.99
Torture,Abuse,W4+p1/W4,BIC,   2505.17
Torture,Abuse,W4+p1/W4,loglike,  -1159.33
Torture,Abuse,W4+p1/p1,betap,     -0.12
Torture,Abuse,W4+p1/p1,tstatp,     -0.50
Torture,Abuse,W4+p1/p1,AIC,   3180.99
Torture,Abuse,W4+p1/p1,BIC,   3321.17
Torture,Abuse,W4+p1/p1,loglike,  -1567.33
Torture,Abuse,W4+p2,betap,     -0.01
Torture,Abuse,W4+p2,tstatp,     -0.96
Torture,Abuse,W4+p2,AIC,  15498.83
Torture,Abuse,W4+p2,BIC,  15951.37
Torture,Abuse,W4+p2,loglike,  -7684.94
Torture,Abuse,W4+p2,betaw,     -4.34
Torture,Abuse,W4+p2,tstatw,    -15.48
Torture,Abuse,W4+p2/W4,betaw,     -4.36
Torture,Abuse,W4+p2/W4,tstatw,    -15.62
Torture,Abuse,W4+p2/W4,AIC,  15514.20
Torture,Abuse,W4+p2/W4,BIC,  15959.68
Torture,Abuse,W4+p2/W4,loglike,  -7693.64
Torture,Abuse,W4+p2/p2,betap,     -0.04
Torture,Abuse,W4+p2/p2,tstatp,     -2.04
Torture,Abuse,W4+p2/p2,AIC,  20488.36
Torture,Abuse,W4+p2/p2,BIC,  20933.85
Torture,Abuse,W4+p2/p2,loglike, -10180.72
Torture,Abuse,W4+p3,betap,     -0.19
Torture,Abuse,W4+p3,tstatp,     -1.17
Torture,Abuse,W4+p3,AIC,   2361.48
Torture,Abuse,W4+p3,BIC,   2507.75
Torture,Abuse,W4+p3,loglike,  -1156.56
Torture,Abuse,W4+p3,betaw,     -3.71
Torture,Abuse,W4+p3,tstatw,     -6.82
Torture,Abuse,W4+p3/W4,betaw,     -3.73
Torture,Abuse,W4+p3/W4,tstatw,     -6.87
Torture,Abuse,W4+p3/W4,AIC,   2364.99
Torture,Abuse,W4+p3/W4,BIC,   2505.17
Torture,Abuse,W4+p3/W4,loglike,  -1159.33
Torture,Abuse,W4+p3/p3,betap,     -0.36
Torture,Abuse,W4+p3/p3,tstatp,     -1.77
Torture,Abuse,W4+p3/p3,AIC,   3166.91
Torture,Abuse,W4+p3/p3,BIC,   3307.10
Torture,Abuse,W4+p3/p3,loglike,  -1560.29
Torture,Abuse,W4+p4,betap,     -0.01
Torture,Abuse,W4+p4,tstatp,     -0.96
Torture,Abuse,W4+p4,AIC,  15498.87
Torture,Abuse,W4+p4,BIC,  15951.41
Torture,Abuse,W4+p4,loglike,  -7684.96
Torture,Abuse,W4+p4,betaw,     -4.34
Torture,Abuse,W4+p4,tstatw,    -15.47
Torture,Abuse,W4+p4/W4,betaw,     -4.36
Torture,Abuse,W4+p4/W4,tstatw,    -15.62
Torture,Abuse,W4+p4/W4,AIC,  15514.20
Torture,Abuse,W4+p4/W4,BIC,  15959.68
Torture,Abuse,W4+p4/W4,loglike,  -7693.64
Torture,Abuse,W4+p4/p4,betap,     -0.04
Torture,Abuse,W4+p4/p4,tstatp,     -2.06
Torture,Abuse,W4+p4/p4,AIC,  20486.32
Torture,Abuse,W4+p4/p4,BIC,  20931.81
Torture,Abuse,W4+p4/p4,loglike, -10179.70
Torture,Abuse,W4+p5,betap,      0.02
Torture,Abuse,W4+p5,tstatp,      0.64
Torture,Abuse,W4+p5,AIC,   2353.70
Torture,Abuse,W4+p5,BIC,   2499.67
Torture,Abuse,W4+p5,loglike,  -1152.67
Torture,Abuse,W4+p5,betaw,     -3.73
Torture,Abuse,W4+p5,tstatw,     -6.88
Torture,Abuse,W4+p5/W4,betaw,     -3.73
Torture,Abuse,W4+p5/W4,tstatw,     -6.87
Torture,Abuse,W4+p5/W4,AIC,   2354.16
Torture,Abuse,W4+p5/W4,BIC,   2494.06
Torture,Abuse,W4+p5/W4,loglike,  -1153.91
Torture,Abuse,W4+p5/p5,betap,      0.02
Torture,Abuse,W4+p5/p5,tstatp,      0.75
Torture,Abuse,W4+p5/p5,AIC,   3163.80
Torture,Abuse,W4+p5/p5,BIC,   3303.70
Torture,Abuse,W4+p5/p5,loglike,  -1558.73
Torture,Abuse,W4+p6,betap,      0.02
Torture,Abuse,W4+p6,tstatp,      0.60
Torture,Abuse,W4+p6,AIC,   2353.98
Torture,Abuse,W4+p6,BIC,   2499.95
Torture,Abuse,W4+p6,loglike,  -1152.80
Torture,Abuse,W4+p6,betaw,     -3.73
Torture,Abuse,W4+p6,tstatw,     -6.89
Torture,Abuse,W4+p6/W4,betaw,     -3.73
Torture,Abuse,W4+p6/W4,tstatw,     -6.87
Torture,Abuse,W4+p6/W4,AIC,   2354.16
Torture,Abuse,W4+p6/W4,BIC,   2494.06
Torture,Abuse,W4+p6/W4,loglike,  -1153.91
Torture,Abuse,W4+p6/p6,betap,      0.02
Torture,Abuse,W4+p6/p6,tstatp,      0.66
Torture,Abuse,W4+p6/p6,AIC,   3164.57
Torture,Abuse,W4+p6/p6,BIC,   3304.47
Torture,Abuse,W4+p6/p6,loglike,  -1559.12
SlaveLabor,Abuse,W4,betaw,     -0.35
SlaveLabor,Abuse,W4,tstatw,     -7.15
SlaveLabor,Abuse,W4,AIC, -17094.06
SlaveLabor,Abuse,W4,BIC, -16643.81
SlaveLabor,Abuse,W4,loglike,   8610.46
SlaveLabor,Abuse,p1,betap,     -0.01
SlaveLabor,Abuse,p1,tstatp,     -0.37
SlaveLabor,Abuse,p1,AIC, -11650.74
SlaveLabor,Abuse,p1,BIC, -11510.56
SlaveLabor,Abuse,p1,loglike,   5848.54
SlaveLabor,Abuse,p2,betap,     -0.01
SlaveLabor,Abuse,p2,tstatp,     -3.56
SlaveLabor,Abuse,p2,AIC, -17799.36
SlaveLabor,Abuse,p2,BIC, -17353.87
SlaveLabor,Abuse,p2,loglike,   8963.14
SlaveLabor,Abuse,p3,betap,      0.00
SlaveLabor,Abuse,p3,tstatp,      0.06
SlaveLabor,Abuse,p3,AIC, -11649.67
SlaveLabor,Abuse,p3,BIC, -11509.48
SlaveLabor,Abuse,p3,loglike,   5848.00
SlaveLabor,Abuse,p4,betap,     -0.01
SlaveLabor,Abuse,p4,tstatp,     -3.62
SlaveLabor,Abuse,p4,AIC, -17800.55
SlaveLabor,Abuse,p4,BIC, -17355.07
SlaveLabor,Abuse,p4,loglike,   8963.74
SlaveLabor,Abuse,p5,betap,      0.00
SlaveLabor,Abuse,p5,tstatp,      0.12
SlaveLabor,Abuse,p5,AIC, -11472.32
SlaveLabor,Abuse,p5,BIC, -11332.42
SlaveLabor,Abuse,p5,loglike,   5759.33
SlaveLabor,Abuse,p6,betap,      0.00
SlaveLabor,Abuse,p6,tstatp,      0.14
SlaveLabor,Abuse,p6,AIC, -11472.36
SlaveLabor,Abuse,p6,BIC, -11332.45
SlaveLabor,Abuse,p6,loglike,   5759.35
SlaveLabor,Abuse,W4+p1,betap,     -0.01
SlaveLabor,Abuse,W4+p1,tstatp,     -0.36
SlaveLabor,Abuse,W4+p1,AIC, -11805.73
SlaveLabor,Abuse,W4+p1,BIC, -11659.47
SlaveLabor,Abuse,W4+p1,loglike,   5927.05
SlaveLabor,Abuse,W4+p1,betaw,     -0.18
SlaveLabor,Abuse,W4+p1,tstatw,     -2.61
SlaveLabor,Abuse,W4+p1/W4,betaw,     -0.18
SlaveLabor,Abuse,W4+p1/W4,tstatw,     -2.62
SlaveLabor,Abuse,W4+p1/W4,AIC, -11806.80
SlaveLabor,Abuse,W4+p1/W4,BIC, -11666.62
SlaveLabor,Abuse,W4+p1/W4,loglike,   5926.57
SlaveLabor,Abuse,W4+p1/p1,betap,     -0.01
SlaveLabor,Abuse,W4+p1/p1,tstatp,     -0.37
SlaveLabor,Abuse,W4+p1/p1,AIC, -11650.74
SlaveLabor,Abuse,W4+p1/p1,BIC, -11510.56
SlaveLabor,Abuse,W4+p1/p1,loglike,   5848.54
SlaveLabor,Abuse,W4+p2,betap,     -0.00
SlaveLabor,Abuse,W4+p2,tstatp,     -3.06
SlaveLabor,Abuse,W4+p2,AIC, -19685.89
SlaveLabor,Abuse,W4+p2,BIC, -19233.35
SlaveLabor,Abuse,W4+p2,loglike,   9907.42
SlaveLabor,Abuse,W4+p2,betaw,     -0.33
SlaveLabor,Abuse,W4+p2,tstatw,     -6.82
SlaveLabor,Abuse,W4+p2/W4,betaw,     -0.34
SlaveLabor,Abuse,W4+p2/W4,tstatw,     -6.96
SlaveLabor,Abuse,W4+p2/W4,AIC, -19521.58
SlaveLabor,Abuse,W4+p2/W4,BIC, -19076.10
SlaveLabor,Abuse,W4+p2/W4,loglike,   9824.25
SlaveLabor,Abuse,W4+p2/p2,betap,     -0.01
SlaveLabor,Abuse,W4+p2/p2,tstatp,     -3.56
SlaveLabor,Abuse,W4+p2/p2,AIC, -17799.36
SlaveLabor,Abuse,W4+p2/p2,BIC, -17353.87
SlaveLabor,Abuse,W4+p2/p2,loglike,   8963.14
SlaveLabor,Abuse,W4+p3,betap,      0.01
SlaveLabor,Abuse,W4+p3,tstatp,      0.36
SlaveLabor,Abuse,W4+p3,AIC, -11805.91
SlaveLabor,Abuse,W4+p3,BIC, -11659.65
SlaveLabor,Abuse,W4+p3,loglike,   5927.14
SlaveLabor,Abuse,W4+p3,betaw,     -0.19
SlaveLabor,Abuse,W4+p3,tstatw,     -2.65
SlaveLabor,Abuse,W4+p3/W4,betaw,     -0.18
SlaveLabor,Abuse,W4+p3/W4,tstatw,     -2.62
SlaveLabor,Abuse,W4+p3/W4,AIC, -11806.80
SlaveLabor,Abuse,W4+p3/W4,BIC, -11666.62
SlaveLabor,Abuse,W4+p3/W4,loglike,   5926.57
SlaveLabor,Abuse,W4+p3/p3,betap,      0.00
SlaveLabor,Abuse,W4+p3/p3,tstatp,      0.06
SlaveLabor,Abuse,W4+p3/p3,AIC, -11649.67
SlaveLabor,Abuse,W4+p3/p3,BIC, -11509.48
SlaveLabor,Abuse,W4+p3/p3,loglike,   5848.00
SlaveLabor,Abuse,W4+p4,betap,     -0.00
SlaveLabor,Abuse,W4+p4,tstatp,     -3.10
SlaveLabor,Abuse,W4+p4,AIC, -19684.86
SlaveLabor,Abuse,W4+p4,BIC, -19232.32
SlaveLabor,Abuse,W4+p4,loglike,   9906.91
SlaveLabor,Abuse,W4+p4,betaw,     -0.33
SlaveLabor,Abuse,W4+p4,tstatw,     -6.82
SlaveLabor,Abuse,W4+p4/W4,betaw,     -0.34
SlaveLabor,Abuse,W4+p4/W4,tstatw,     -6.96
SlaveLabor,Abuse,W4+p4/W4,AIC, -19521.58
SlaveLabor,Abuse,W4+p4/W4,BIC, -19076.10
SlaveLabor,Abuse,W4+p4/W4,loglike,   9824.25
SlaveLabor,Abuse,W4+p4/p4,betap,     -0.01
SlaveLabor,Abuse,W4+p4/p4,tstatp,     -3.62
SlaveLabor,Abuse,W4+p4/p4,AIC, -17800.55
SlaveLabor,Abuse,W4+p4/p4,BIC, -17355.07
SlaveLabor,Abuse,W4+p4/p4,loglike,   8963.74
SlaveLabor,Abuse,W4+p5,betap,      0.00
SlaveLabor,Abuse,W4+p5,tstatp,      0.05
SlaveLabor,Abuse,W4+p5,AIC, -11625.44
SlaveLabor,Abuse,W4+p5,BIC, -11479.47
SlaveLabor,Abuse,W4+p5,loglike,   5836.91
SlaveLabor,Abuse,W4+p5,betaw,     -0.18
SlaveLabor,Abuse,W4+p5,tstatw,     -2.62
SlaveLabor,Abuse,W4+p5/W4,betaw,     -0.18
SlaveLabor,Abuse,W4+p5/W4,tstatw,     -2.61
SlaveLabor,Abuse,W4+p5/W4,AIC, -11627.46
SlaveLabor,Abuse,W4+p5/W4,BIC, -11487.56
SlaveLabor,Abuse,W4+p5/W4,loglike,   5836.90
SlaveLabor,Abuse,W4+p5/p5,betap,      0.00
SlaveLabor,Abuse,W4+p5/p5,tstatp,      0.12
SlaveLabor,Abuse,W4+p5/p5,AIC, -11472.32
SlaveLabor,Abuse,W4+p5/p5,BIC, -11332.42
SlaveLabor,Abuse,W4+p5/p5,loglike,   5759.33
SlaveLabor,Abuse,W4+p6,betap,      0.00
