WordNo,Meaning,Word,LangCode,LangName
48,hand,XXX,kam,KAMBA_2
51,breast,nondo,kam,KAMBA_2
53,liver,etema,kam,KAMBA_2
54,drink,"5""wa",kam,KAMBA_2
57,see,ona,kam,KAMBA_2
58,hear,"ew""a",kam,KAMBA_2
61,die,a,kam,KAMBA_2
66,come,oka,kam,KAMBA_2
72,sun,sy~oa,kam,KAMBA_2
74,star,ndata,kam,KAMBA_2
75,water,"kew""o",kam,KAMBA_2
77,stone,evia,kam,KAMBA_2
82,fire,aki,kam,KAMBA_2
85,path,nzea,kam,KAMBA_2
86,mountain,kema,kam,KAMBA_2
92,night,otuko,kam,KAMBA_2
95,full,usoa,kam,KAMBA_2
96,new,XXX,kam,KAMBA_2
100,name,sy~etw~a,kam,KAMBA_2
1,I,XXX,kzo,KANINGI
2,you,XXX,kzo,KANINGI
3,we,XXX,kzo,KANINGI
11,one,omo,kzo,KANINGI
12,two,ElE,kzo,KANINGI
18,person,tu,kzo,KANINGI
19,fish,cwi,kzo,KANINGI
21,dog,mfa,kzo,KANINGI
22,louse,cina,kzo,KANINGI
23,tree,ti,kzo,KANINGI
25,leaf,bali,kzo,KANINGI
28,skin,koxo,kzo,KANINGI
30,blood,kina,kzo,KANINGI
31,bone,yesi,kzo,KANINGI
34,horn,cyemi,kzo,KANINGI
39,ear,Cwi,kzo,KANINGI
40,eye,isi,kzo,KANINGI
41,nose,yulu,kzo,KANINGI
43,tooth,ini,kzo,KANINGI
44,tongue,pElE,kzo,KANINGI
47,knee,bwo,kzo,KANINGI
48,hand,XXX,kzo,KANINGI
51,breast,byElE,kzo,KANINGI
53,liver,fyo,kzo,KANINGI
54,drink,5wa,kzo,KANINGI
57,see,mono,kzo,KANINGI
58,hear,yuxa,kzo,KANINGI
61,die,kwa,kzo,KANINGI
66,come,ya,kzo,KANINGI
72,sun,muyu,kzo,KANINGI
74,star,5ati,kzo,KANINGI
75,water,anza,kzo,KANINGI
77,stone,ma5a,kzo,KANINGI
82,fire,cusu,kzo,KANINGI
85,path,zila,kzo,KANINGI
86,mountain,XXX,kzo,KANINGI
92,night,ofunu,kzo,KANINGI
95,full,mulula,kzo,KANINGI
96,new,pati,kzo,KANINGI
100,name,kumu,kzo,KANINGI
1,I,XXX,kqn,KAONDE
2,you,XXX,kqn,KAONDE
3,we,XXX,kqn,KAONDE
11,one,XXX,kqn,KAONDE
12,two,XXX,kqn,KAONDE
18,person,nt~u,kqn,KAONDE
19,fish,sabi,kqn,KAONDE
21,dog,bwa,kqn,KAONDE
22,louse,kuso,kqn,KAONDE
23,tree,Ci,kqn,KAONDE
25,leaf,bula,kqn,KAONDE
28,skin,kand~a,kqn,KAONDE
30,blood,lo,kqn,KAONDE
31,bone,kupa,kqn,KAONDE
34,horn,XXX,kqn,KAONDE
39,ear,tw~i,kqn,KAONDE
40,eye,ins~o,kqn,KAONDE
41,nose,ona,kqn,KAONDE
43,tooth,ino,kqn,KAONDE
44,tongue,limi,kqn,KAONDE
47,knee,nuNg~o,kqn,KAONDE
48,hand,boko,kqn,KAONDE
51,breast,bele,kqn,KAONDE
53,liver,pw~apw~a,kqn,KAONDE
54,drink,toma,kqn,KAONDE
57,see,mona,kqn,KAONDE
58,hear,uvw~a,kqn,KAONDE
61,die,fw~a,kqn,KAONDE
66,come,iya,kqn,KAONDE
72,sun,uwa,kqn,KAONDE
74,star,ye5eZi,kqn,KAONDE
75,water,ema,kqn,KAONDE
77,stone,bw~e,kqn,KAONDE
82,fire,jilo,kqn,KAONDE
85,path,Sind~a,kqn,KAONDE
86,mountain,XXX,kqn,KAONDE
92,night,fuku,kqn,KAONDE
95,full,XXX,kqn,KAONDE
96,new,XXX,kqn,KAONDE
100,name,Zina,kqn,KAONDE
1,I,ami,lub,KILUBA
2,you,owe,lub,KILUBA
3,we,atw~e,lub,KILUBA
11,one,mo,lub,KILUBA
12,two,widi,lub,KILUBA
18,person,nt~u,lub,KILUBA
19,fish,sawi,lub,KILUBA
21,dog,bw~a,lub,KILUBA
22,louse,kuso,lub,KILUBA
23,tree,Ci,lub,KILUBA
25,leaf,ani,lub,KILUBA
28,skin,kowa,lub,KILUBA
30,blood,aSi,lub,KILUBA
31,bone,kupa,lub,KILUBA
34,horn,seNg~o,lub,KILUBA
39,ear,tw~i,lub,KILUBA
40,eye,iso,lub,KILUBA
41,nose,ona,lub,KILUBA
43,tooth,ino,lub,KILUBA
44,tongue,dimi,lub,KILUBA
47,knee,nw~i,lub,KILUBA
48,hand,kasa,lub,KILUBA
51,breast,bele,lub,KILUBA
53,liver,wu,lub,KILUBA
54,drink,toma,lub,KILUBA
57,see,mona,lub,KILUBA
58,hear,umfw$a,lub,KILUBA
61,die,fw~a,lub,KILUBA
66,come,iya,lub,KILUBA
72,sun,uwa,lub,KILUBA
74,star,niNinie,lub,KILUBA
75,water,ama,lub,KILUBA
77,stone,bw~e,lub,KILUBA
82,fire,dilo,lub,KILUBA
85,path,Sind~a,lub,KILUBA
86,mountain,lu,lub,KILUBA
92,night,fuku,lub,KILUBA
95,full,yula,lub,KILUBA
96,new,pia,lub,KILUBA
100,name,Zina,lub,KILUBA
1,I,gy~ewe,kin,KINYARWANDA
2,you,wowe,kin,KINYARWANDA
3,we,tw~ebw~e,kin,KINYARWANDA
11,one,mw~e,kin,KINYARWANDA
12,two,bili,kin,KINYARWANDA
18,person,nt~u,kin,KINYARWANDA
19,fish,fi,kin,KINYARWANDA
21,dog,bw~a,kin,KINYARWANDA
22,louse,da,kin,KINYARWANDA
23,tree,XXX,kin,KINYARWANDA
25,leaf,babi,kin,KINYARWANDA
28,skin,hu,kin,KINYARWANDA
30,blood,raso,kin,KINYARWANDA
31,bone,gufw~a,kin,KINYARWANDA
34,horn,hemb~e,kin,KINYARWANDA
39,ear,tw~i,kin,KINYARWANDA
40,eye,iSo,kin,KINYARWANDA
41,nose,zuru,kin,KINYARWANDA
43,tooth,i5o,kin,KINYARWANDA
44,tongue,limi,kin,KINYARWANDA
47,knee,vi,kin,KINYARWANDA
48,hand,ganz~a,kin,KINYARWANDA
51,breast,tuza,kin,KINYARWANDA
53,liver,ijima,kin,KINYARWANDA
54,drink,5w~a,kin,KINYARWANDA
57,see,rora,kin,KINYARWANDA
58,hear,mv~a,kin,KINYARWANDA
61,die,pf~a,kin,KINYARWANDA
66,come,za,kin,KINYARWANDA
72,sun,zuba,kin,KINYARWANDA
74,star,5e5eri,kin,KINYARWANDA
75,water,azi,kin,KINYARWANDA
77,stone,buye,kin,KINYARWANDA
82,fire,liro,kin,KINYARWANDA
85,path,zira,kin,KINYARWANDA
86,mountain,sozi,kin,KINYARWANDA
92,night,joro,kin,KINYARWANDA
95,full,zura,kin,KINYARWANDA
96,new,Sy~a,kin,KINYARWANDA
100,name,zina,kin,KINYARWANDA
1,I,XXX,lol,KONDA_TWELIA
2,you,XXX,lol,KONDA_TWELIA
3,we,XXX,lol,KONDA_TWELIA
11,one,mo,lol,KONDA_TWELIA
12,two,pee,lol,KONDA_TWELIA
18,person,nto,lol,KONDA_TWELIA
19,fish,si,lol,KONDA_TWELIA
21,dog,wa,lol,KONDA_TWELIA
22,louse,sili,lol,KONDA_TWELIA
23,tree,te,lol,KONDA_TWELIA
25,leaf,kasa,lol,KONDA_TWELIA
28,skin,poso lo,lol,KONDA_TWELIA
30,blood,kila,lol,KONDA_TWELIA
31,bone,ondjo,lol,KONDA_TWELIA
34,horn,seke,lol,KONDA_TWELIA
39,ear,toi,lol,KONDA_TWELIA
40,eye,iso,lol,KONDA_TWELIA
41,nose,olo,lol,KONDA_TWELIA
43,tooth,ino,lol,KONDA_TWELIA
44,tongue,emu,lol,KONDA_TWELIA
47,knee,boloNo,lol,KONDA_TWELIA
48,hand,XXX,lol,KONDA_TWELIA
51,breast,bElE,lol,KONDA_TWELIA
53,liver,piko,lol,KONDA_TWELIA
54,drink,mEl,lol,KONDA_TWELIA
57,see,an,lol,KONDA_TWELIA
58,hear,ok,lol,KONDA_TWELIA
61,die,wa,lol,KONDA_TWELIA
66,come,ya,lol,KONDA_TWELIA
72,sun,5ElE,lol,KONDA_TWELIA
74,star,oti,lol,KONDA_TWELIA
75,water,asi,lol,KONDA_TWELIA
77,stone,boko,lol,KONDA_TWELIA
82,fire,tia,lol,KONDA_TWELIA
85,path,boko,lol,KONDA_TWELIA
86,mountain,omb~a,lol,KONDA_TWELIA
92,night,tio,lol,KONDA_TWELIA
95,full,mekE,lol,KONDA_TWELIA
96,new,toto,lol,KONDA_TWELIA
100,name,ina,lol,KONDA_TWELIA
1,I,n,kwy,KONGO_SAN_SALVADOR
2,you,Ng~eye,kwy,KONGO_SAN_SALVADOR
3,we,tu,kwy,KONGO_SAN_SALVADOR
11,one,mosi,kwy,KONGO_SAN_SALVADOR
12,two,zole,kwy,KONGO_SAN_SALVADOR
18,person,nt~u,kwy,KONGO_SAN_SALVADOR
19,fish,XXX,kwy,KONGO_SAN_SALVADOR
21,dog,bua,kwy,KONGO_SAN_SALVADOR
22,louse,XXX,kwy,KONGO_SAN_SALVADOR
23,tree,ti,kwy,KONGO_SAN_SALVADOR
25,leaf,kaya,kwy,KONGO_SAN_SALVADOR
28,skin,XXX,kwy,KONGO_SAN_SALVADOR
30,blood,XXX,kwy,KONGO_SAN_SALVADOR
31,bone,XXX,kwy,KONGO_SAN_SALVADOR
34,horn,XXX,kwy,KONGO_SAN_SALVADOR
39,ear,tu,kwy,KONGO_SAN_SALVADOR
40,eye,isu,kwy,KONGO_SAN_SALVADOR
41,nose,zunu,kwy,KONGO_SAN_SALVADOR
43,tooth,XXX,kwy,KONGO_SAN_SALVADOR
44,tongue,XXX,kwy,KONGO_SAN_SALVADOR
47,knee,XXX,kwy,KONGO_SAN_SALVADOR
48,hand,oko,kwy,KONGO_SAN_SALVADOR
51,breast,tulu,kwy,KONGO_SAN_SALVADOR
53,liver,XXX,kwy,KONGO_SAN_SALVADOR
54,drink,nu,kwy,KONGO_SAN_SALVADOR
57,see,mon,kwy,KONGO_SAN_SALVADOR
58,hear,XXX,kwy,KONGO_SAN_SALVADOR
61,die,fu,kwy,KONGO_SAN_SALVADOR
66,come,iz,kwy,KONGO_SAN_SALVADOR
72,sun,XXX,kwy,KONGO_SAN_SALVADOR
74,star,XXX,kwy,KONGO_SAN_SALVADOR
75,water,za,kwy,KONGO_SAN_SALVADOR
77,stone,tadi,kwy,KONGO_SAN_SALVADOR
82,fire,tel,kwy,KONGO_SAN_SALVADOR
85,path,zila,kwy,KONGO_SAN_SALVADOR
86,mountain,oNg~o,kwy,KONGO_SAN_SALVADOR
92,night,fuku,kwy,KONGO_SAN_SALVADOR
95,full,XXX,kwy,KONGO_SAN_SALVADOR
96,new,mp~a,kwy,KONGO_SAN_SALVADOR
100,name,talu,kwy,KONGO_SAN_SALVADOR
1,I,XXX,sna,KOREKORE
2,you,XXX,sna,KOREKORE
3,we,XXX,sna,KOREKORE
11,one,posi,sna,KOREKORE
12,two,mb~iri,sna,KOREKORE
18,person,nhu,sna,KOREKORE
19,fish,hove,sna,KOREKORE
21,dog,mbw$a,sna,KOREKORE
22,louse,da,sna,KOREKORE
23,tree,ti,sna,KOREKORE
25,leaf,Sizha,sna,KOREKORE
28,skin,gand~a,sna,KOREKORE
30,blood,azi,sna,KOREKORE
31,bone,bond~o,sna,KOREKORE
34,horn,5aNa,sna,KOREKORE
39,ear,zeve,sna,KOREKORE
40,eye,so,sna,KOREKORE
41,nose,hino,sna,KOREKORE
43,tooth,zino,sna,KOREKORE
44,tongue,rimi,sna,KOREKORE
47,knee,bvi,sna,KOREKORE
48,hand,XXX,sna,KOREKORE
51,breast,zamhu,sna,KOREKORE
53,liver,taka,sna,KOREKORE
54,drink,nw~a,sna,KOREKORE
57,see,ona,sna,KOREKORE
58,hear,nzwa,sna,KOREKORE
61,die,fa,sna,KOREKORE
66,come,uya,sna,KOREKORE
72,sun,zuva,sna,KOREKORE
74,star,yereci,sna,KOREKORE
75,water,vura,sna,KOREKORE
77,stone,domb~o,sna,KOREKORE
82,fire,oto,sna,KOREKORE
85,path,nzira,sna,KOREKORE
86,mountain,gomo,sna,KOREKORE
92,night,siku,sna,KOREKORE
95,full,zara,sna,KOREKORE
96,new,dzva,sna,KOREKORE
100,name,zita,sna,KOREKORE
1,I,ame,kwn,KWANGALI
2,you,ove,kwn,KWANGALI
3,we,ose,kwn,KWANGALI
11,one,XXX,kwn,KWANGALI
12,two,XXX,kwn,KWANGALI
18,person,n8~u,kwn,KWANGALI
19,fish,fi,kwn,KWANGALI
21,dog,bw~a,kwn,KWANGALI
22,louse,na,kwn,KWANGALI
23,tree,gaNg~a,kwn,KWANGALI
25,leaf,hako,kwn,KWANGALI
28,skin,XXX,kwn,KWANGALI
30,blood,hond~e,kwn,KWANGALI
31,bone,supa,kwn,KWANGALI
34,horn,XXX,kwn,KWANGALI
39,ear,tw~i,kwn,KWANGALI
40,eye,ho,kwn,KWANGALI
41,nose,yuru,kwn,KWANGALI
43,tooth,zego,kwn,KWANGALI
44,tongue,raka,kwn,KWANGALI
47,knee,goro,kwn,KWANGALI
48,hand,kand~eko,kwn,KWANGALI
51,breast,8uro,kwn,KWANGALI
53,liver,XXX,kwn,KWANGALI
54,drink,nua,kwn,KWANGALI
57,see,XXX,kwn,KWANGALI
58,hear,XXX,kwn,KWANGALI
61,die,XXX,kwn,KWANGALI
66,come,wiza,kwn,KWANGALI
72,sun,zuva,kwn,KWANGALI
74,star,buNg~ururu,kwn,KWANGALI
75,water,ema,kwn,KWANGALI
77,stone,ma5a,kwn,KWANGALI
82,fire,nd~iro,kwn,KWANGALI
85,path,zira,kwn,KWANGALI
86,mountain,dund~u,kwn,KWANGALI
92,night,siku,kwn,KWANGALI
95,full,zura,kwn,KWANGALI
96,new,XXX,kwn,KWANGALI
100,name,dina,kwn,KWANGALI
1,I,XXX,kua,KWANYAMA
2,you,XXX,kua,KWANYAMA
3,we,XXX,kua,KWANYAMA
11,one,muE,kua,KWANYAMA
12,two,kali,kua,KWANYAMA
18,person,nh~u,kua,KWANYAMA
19,fish,XXX,kua,KWANYAMA
21,dog,bua,kua,KWANYAMA
22,louse,na,kua,KWANYAMA
23,tree,ti,kua,KWANYAMA
25,leaf,fo,kua,KWANYAMA
28,skin,sipa,kua,KWANYAMA
30,blood,hond~E,kua,KWANYAMA
31,bone,kipa,kua,KWANYAMA
34,horn,viNg~a,kua,KWANYAMA
39,ear,tui,kua,KWANYAMA
40,eye,iSo,kua,KWANYAMA
41,nose,julu,kua,KWANYAMA
43,tooth,jo,kua,KWANYAMA
44,tongue,laka,kua,KWANYAMA
47,knee,golo,kua,KWANYAMA
48,hand,XXX,kua,KWANYAMA
51,breast,nulo,kua,KWANYAMA
53,liver,xuli,kua,KWANYAMA
54,drink,nua,kua,KWANYAMA
57,see,mona,kua,KWANYAMA
58,hear,uda,kua,KWANYAMA
61,die,fy~a,kua,KWANYAMA
66,come,ila,kua,KWANYAMA
72,sun,taNg~o,kua,KWANYAMA
74,star,jofi,kua,KWANYAMA
75,water,Eva,kua,KWANYAMA
77,stone,XXX,kua,KWANYAMA
82,fire,nd~ilo,kua,KWANYAMA
85,path,jila,kua,KWANYAMA
86,mountain,hund~a,kua,KWANYAMA
92,night,fiku,kua,KWANYAMA
95,full,jada,kua,KWANYAMA
96,new,XXX,kua,KWANYAMA
100,name,dina,kua,KWANYAMA
1,I,XXX,lua,L31a_LUBA_KASAYI
2,you,XXX,lua,L31a_LUBA_KASAYI
3,we,XXX,lua,L31a_LUBA_KASAYI
11,one,mwe,lua,L31a_LUBA_KASAYI
12,two,bidi,lua,L31a_LUBA_KASAYI
18,person,ntu,lua,L31a_LUBA_KASAYI
19,fish,Sipa,lua,L31a_LUBA_KASAYI
21,dog,bwa,lua,L31a_LUBA_KASAYI
22,louse,kusu,lua,L31a_LUBA_KASAYI
23,tree,Ti,lua,L31a_LUBA_KASAYI
25,leaf,a5e,lua,L31a_LUBA_KASAYI
28,skin,koba,lua,L31a_LUBA_KASAYI
30,blood,Si,lua,L31a_LUBA_KASAYI
31,bone,fuba,lua,L31a_LUBA_KASAYI
34,horn,seNu,lua,L31a_LUBA_KASAYI
39,ear,Ti,lua,L31a_LUBA_KASAYI
40,eye,isu,lua,L31a_LUBA_KASAYI
41,nose,ulu,lua,L31a_LUBA_KASAYI
43,tooth,inu,lua,L31a_LUBA_KASAYI
44,tongue,dimi,lua,L31a_LUBA_KASAYI
47,knee,nu,lua,L31a_LUBA_KASAYI
48,hand,XXX,lua,L31a_LUBA_KASAYI
51,breast,bele,lua,L31a_LUBA_KASAYI
53,liver,Tima,lua,L31a_LUBA_KASAYI
54,drink,nwa,lua,L31a_LUBA_KASAYI
57,see,mona,lua,L31a_LUBA_KASAYI
58,hear,umvwa,lua,L31a_LUBA_KASAYI
61,die,fwa,lua,L31a_LUBA_KASAYI
66,come,vwa,lua,L31a_LUBA_KASAYI
72,sun,ba,lua,L31a_LUBA_KASAYI
74,star,toto,lua,L31a_LUBA_KASAYI
75,water,ayi,lua,L31a_LUBA_KASAYI
77,stone,bwe,lua,L31a_LUBA_KASAYI
82,fire,pya,lua,L31a_LUBA_KASAYI
85,path,zila,lua,L31a_LUBA_KASAYI
86,mountain,kuna,lua,L31a_LUBA_KASAYI
92,night,tuku,lua,L31a_LUBA_KASAYI
95,full,ula tente,lua,L31a_LUBA_KASAYI
96,new,pya,lua,L31a_LUBA_KASAYI
100,name,ina,lua,L31a_LUBA_KASAYI
1,I,XXX,mdt,LEMPINI
2,you,XXX,mdt,LEMPINI
3,we,XXX,mdt,LEMPINI
11,one,mo,mdt,LEMPINI
12,two,jwElE,mdt,LEMPINI
18,person,mvuru,mdt,LEMPINI
19,fish,nCu,mdt,LEMPINI
21,dog,mva,mdt,LEMPINI
22,louse,nCina,mdt,LEMPINI
23,tree,ti,mdt,LEMPINI
25,leaf,Cusi,mdt,LEMPINI
28,skin,ka,mdt,LEMPINI
30,blood,togi,mdt,LEMPINI
31,bone,yEsi,mdt,LEMPINI
34,horn,nCiyemi,mdt,LEMPINI
39,ear,Cwi,mdt,LEMPINI
40,eye,si,mdt,LEMPINI
41,nose,yulu,mdt,LEMPINI
43,tooth,i,mdt,LEMPINI
44,tongue,mpElE,mdt,LEMPINI
47,knee,vuwo,mdt,LEMPINI
48,hand,XXX,mdt,LEMPINI
51,breast,byElE,mdt,LEMPINI
53,liver,coxo,mdt,LEMPINI
54,drink,5wa,mdt,LEMPINI
57,see,mono,mdt,LEMPINI
58,hear,yuxa,mdt,LEMPINI
61,die,kwa,mdt,LEMPINI
66,come,ya,mdt,LEMPINI
72,sun,mui,mdt,LEMPINI
74,star,5ari,mdt,LEMPINI
75,water,anja,mdt,LEMPINI
77,stone,kElE,mdt,LEMPINI
82,fire,mba,mdt,LEMPINI
85,path,njila,mdt,LEMPINI
86,mountain,kuri,mdt,LEMPINI
92,night,mpibi,mdt,LEMPINI
95,full,to,mdt,LEMPINI
96,new,o5ari,mdt,LEMPINI
100,name,nkfumu,mdt,LEMPINI
1,I,XXX,leh,LENJE
2,you,XXX,leh,LENJE
3,we,XXX,leh,LENJE
11,one,omwi,leh,LENJE
12,two,bilo,leh,LENJE
18,person,ntu,leh,LENJE
19,fish,swi,leh,LENJE
21,dog,kabwa,leh,LENJE
22,louse,jina,leh,LENJE
23,tree,samu,leh,LENJE
25,leaf,teu,leh,LENJE
28,skin,kanda,leh,LENJE
30,blood,lowa,leh,LENJE
31,bone,fuwa,leh,LENJE
34,horn,Tha,leh,LENJE
39,ear,twi,leh,LENJE
40,eye,nso,leh,LENJE
41,nose,Sono,leh,LENJE
43,tooth,no,leh,LENJE
44,tongue,laka,leh,LENJE
47,knee,nungo,leh,LENJE
48,hand,XXX,leh,LENJE
51,breast,kolo,leh,LENJE
53,liver,ni,leh,LENJE
54,drink,nwa,leh,LENJE
57,see,bona,leh,LENJE
58,hear,nyunfwa,leh,LENJE
61,die,fwa,leh,LENJE
66,come,sa,leh,LENJE
72,sun,suba,leh,LENJE
74,star,nyenyeSi,leh,LENJE
75,water,nSi,leh,LENJE
77,stone,XXX,leh,LENJE
82,fire,lilo,leh,LENJE
85,path,nSila,leh,LENJE
86,mountain,lundu,leh,LENJE
92,night,Siku,leh,LENJE
95,full,sula,leh,LENJE
96,new,pya,leh,LENJE
100,name,na,leh,LENJE
1,I,XXX,rag,LOGOLI
2,you,XXX,rag,LOGOLI
3,we,XXX,rag,LOGOLI
11,one,la,rag,LOGOLI
12,two,viri,rag,LOGOLI
18,person,ndu,rag,LOGOLI
19,fish,suzi,rag,LOGOLI
21,dog,bwa,rag,LOGOLI
22,louse,da,rag,LOGOLI
23,tree,sara,rag,LOGOLI
25,leaf,tu,rag,LOGOLI
28,skin,godo,rag,LOGOLI
30,blood,sahi,rag,LOGOLI
31,bone,gumba,rag,LOGOLI
34,horn,wiga,rag,LOGOLI
39,ear,tuyi,rag,LOGOLI
40,eye,oni,rag,LOGOLI
41,nose,yuru,rag,LOGOLI
43,tooth,inu,rag,LOGOLI
44,tongue,limi,rag,LOGOLI
47,knee,sigamo,rag,LOGOLI
48,hand,XXX,rag,LOGOLI
51,breast,vere,rag,LOGOLI
53,liver,gudumani,rag,LOGOLI
54,drink,5wa,rag,LOGOLI
57,see,rora,rag,LOGOLI
58,hear,hula,rag,LOGOLI
61,die,kuza,rag,LOGOLI
66,come,za,rag,LOGOLI
72,sun,yuva,rag,LOGOLI
74,star,gereNani,rag,LOGOLI
75,water,azi,rag,LOGOLI
77,stone,gina,rag,LOGOLI
82,fire,ulu,rag,LOGOLI
85,path,zira,rag,LOGOLI
86,mountain,guru,rag,LOGOLI
92,night,diku,rag,LOGOLI
95,full,izura,rag,LOGOLI
96,new,Twa,rag,LOGOLI
100,name,yeta,rag,LOGOLI
1,I,XXX,loz,LOZI_2
2,you,XXX,loz,LOZI_2
3,we,XXX,loz,LOZI_2
11,one,Nwi,loz,LOZI_2
12,two,beli,loz,LOZI_2
18,person,tu,loz,LOZI_2
19,fish,tapi,loz,LOZI_2
21,dog,nja,loz,LOZI_2
22,louse,nda,loz,LOZI_2
23,tree,ta,loz,LOZI_2
25,leaf,tali,loz,LOZI_2
28,skin,talo,loz,LOZI_2
30,blood,li,loz,LOZI_2
31,bone,sapo,loz,LOZI_2
34,horn,naka,loz,LOZI_2
39,ear,zebe,loz,LOZI_2
40,eye,to,loz,LOZI_2
41,nose,go,loz,LOZI_2
43,tooth,no,loz,LOZI_2
44,tongue,limi,loz,LOZI_2
47,knee,Nwele,loz,LOZI_2
48,hand,XXX,loz,LOZI_2
51,breast,zwele,loz,LOZI_2
53,liver,biti,loz,LOZI_2
54,drink,nwa,loz,LOZI_2
57,see,bona,loz,LOZI_2
58,hear,twa,loz,LOZI_2
61,die,Swa,loz,LOZI_2
66,come,taha,loz,LOZI_2
72,sun,zazi,loz,LOZI_2
74,star,leli,loz,LOZI_2
75,water,zi,loz,LOZI_2
77,stone,Cwe,loz,LOZI_2
82,fire,lilo,loz,LOZI_2
85,path,zila,loz,LOZI_2
86,mountain,lundu,loz,LOZI_2
92,night,sihu,loz,LOZI_2
95,full,tala,loz,LOZI_2
96,new,nTa,loz,LOZI_2
100,name,bizo,loz,LOZI_2
1,I,XXX,lun,LUNDA
2,you,XXX,lun,LUNDA
3,we,XXX,lun,LUNDA
11,one,XXX,lun,LUNDA
12,two,XXX,lun,LUNDA
18,person,nCy$u,lun,LUNDA
19,fish,Si,lun,LUNDA
21,dog,wa,lun,LUNDA
22,louse,kusa,lun,LUNDA
23,tree,tond~u,lun,LUNDA
25,leaf,fu,lun,LUNDA
28,skin,kowa,lun,LUNDA
30,blood,Si,lun,LUNDA
31,bone,fw~aha,lun,LUNDA
34,horn,seNu,lun,LUNDA
39,ear,Cy~u,lun,LUNDA
40,eye,ins~u,lun,LUNDA
41,nose,Zu,lun,LUNDA
43,tooth,iZi,lun,LUNDA
44,tongue,dimi,lun,LUNDA
47,knee,nuNu,lun,LUNDA
48,hand,kasa,lun,LUNDA
51,breast,yele,lun,LUNDA
53,liver,belema,lun,LUNDA
54,drink,nw~a,lun,LUNDA
57,see,mona,lun,LUNDA
58,hear,tiya,lun,LUNDA
61,die,fw~a,lun,LUNDA
66,come,inz~a,lun,LUNDA
72,sun,ana,lun,LUNDA
74,star,Cy~umbw$aCy~umbw$a,lun,LUNDA
75,water,enj~i,lun,LUNDA
77,stone,lola,lun,LUNDA
82,fire,kesi,lun,LUNDA
85,path,Zila,lun,LUNDA
86,mountain,XXX,lun,LUNDA
92,night,fuku,lun,LUNDA
95,full,XXX,lun,LUNDA
96,new,XXX,lun,LUNDA
100,name,Zina,lun,LUNDA
1,I,XXX,toi,M64_TONGA_1
2,you,XXX,toi,M64_TONGA_1
3,we,XXX,toi,M64_TONGA_1
11,one,mwe,toi,M64_TONGA_1
12,two,bile,toi,M64_TONGA_1
18,person,ntu,toi,M64_TONGA_1
19,fish,swi,toi,M64_TONGA_1
21,dog,bwa,toi,M64_TONGA_1
22,louse,XXX,toi,M64_TONGA_1
23,tree,samu,toi,M64_TONGA_1
25,leaf,tu,toi,M64_TONGA_1
28,skin,kanda,toi,M64_TONGA_1
30,blood,lowa,toi,M64_TONGA_1
31,bone,fuwa,toi,M64_TONGA_1
34,horn,ja,toi,M64_TONGA_1
39,ear,twi,toi,M64_TONGA_1
40,eye,isyo,toi,M64_TONGA_1
41,nose,pemo,toi,M64_TONGA_1
43,tooth,inyo,toi,M64_TONGA_1
44,tongue,laka,toi,M64_TONGA_1
47,knee,gondo,toi,M64_TONGA_1
48,hand,boko,toi,M64_TONGA_1
51,breast,kolo,toi,M64_TONGA_1
53,liver,XXX,toi,M64_TONGA_1
54,drink,nywa,toi,M64_TONGA_1
57,see,bona,toi,M64_TONGA_1
58,hear,mvwa,toi,M64_TONGA_1
61,die,fwa,toi,M64_TONGA_1
66,come,zyi,toi,M64_TONGA_1
72,sun,zuba,toi,M64_TONGA_1
74,star,nyenyezi,toi,M64_TONGA_1
75,water,anzi,toi,M64_TONGA_1
77,stone,bwe,toi,M64_TONGA_1
82,fire,lilo,toi,M64_TONGA_1
85,path,zila,toi,M64_TONGA_1
86,mountain,dundu,toi,M64_TONGA_1
92,night,siku,toi,M64_TONGA_1
95,full,zula,toi,M64_TONGA_1
96,new,pya,toi,M64_TONGA_1
100,name,zina,toi,M64_TONGA_1
1,I,naNg~u,kde,MAKONDE
2,you,wako,kde,MAKONDE
3,we,hw~etu,kde,MAKONDE
11,one,mo,kde,MAKONDE
12,two,vili,kde,MAKONDE
18,person,nu,kde,MAKONDE
19,fish,homb~a,kde,MAKONDE
21,dog,avaNg~a,kde,MAKONDE
22,louse,mb~oko,kde,MAKONDE
23,tree,and~i,kde,MAKONDE
25,leaf,hamb~a,kde,MAKONDE
28,skin,mb~end~e,kde,MAKONDE
30,blood,%damu,kde,MAKONDE
31,bone,waNgw$a,kde,MAKONDE
34,horn,emb~e,kde,MAKONDE
39,ear,kutu,kde,MAKONDE
40,eye,ho,kde,MAKONDE
41,nose,ula,kde,MAKONDE
43,tooth,no,kde,MAKONDE
44,tongue,imi,kde,MAKONDE
47,knee,lund~i,kde,MAKONDE
48,hand,kono,kde,MAKONDE
51,breast,vele,kde,MAKONDE
53,liver,noha,kde,MAKONDE
54,drink,kimb~ila,kde,MAKONDE
57,see,ona,kde,MAKONDE
58,hear,pilikana,kde,MAKONDE
61,die,hw~a,kde,MAKONDE
66,come,ida,kde,MAKONDE
72,sun,duva,kde,MAKONDE
74,star,ondw$a,kde,MAKONDE
75,water,edi,kde,MAKONDE
77,stone,yaNg~a,kde,MAKONDE
82,fire,oto,kde,MAKONDE
85,path,nd~ila,kde,MAKONDE
86,mountain,CiNg~a,kde,MAKONDE
