Outcome,OutcomeCategory,Model,Stat,Result
PropertyRights,Freedoms,W4,loglike,   8455.33
PropertyRights,Freedoms,support,betaw,      0.35
PropertyRights,Freedoms,support,tstatw,      5.04
PropertyRights,Freedoms,support,AIC, -14616.85
PropertyRights,Freedoms,support,BIC, -14167.45
PropertyRights,Freedoms,support,loglike,   7371.86
PropertyRights,Freedoms,W_old,betaw,      0.15
PropertyRights,Freedoms,W_old,tstatw,      5.46
PropertyRights,Freedoms,W_old,AIC, -14603.51
PropertyRights,Freedoms,W_old,BIC, -14153.26
PropertyRights,Freedoms,W_old,loglike,   7365.18
PropertyRights,Freedoms,normpolity,betaw,      0.25
PropertyRights,Freedoms,normpolity,tstatw,      6.38
PropertyRights,Freedoms,normpolity,AIC, -15665.09
PropertyRights,Freedoms,normpolity,BIC, -15230.32
PropertyRights,Freedoms,normpolity,loglike,   7895.02
PropertyRights,Freedoms,Dem6,betaw,      0.13
PropertyRights,Freedoms,Dem6,tstatw,      6.06
PropertyRights,Freedoms,Dem6,AIC, -15029.77
PropertyRights,Freedoms,Dem6,BIC, -14594.99
PropertyRights,Freedoms,Dem6,loglike,   7577.36
PropertyRights,Freedoms,e_boix_regime,betaw,      0.14
PropertyRights,Freedoms,e_boix_regime,tstatw,      5.58
PropertyRights,Freedoms,e_boix_regime,AIC, -14566.55
PropertyRights,Freedoms,e_boix_regime,BIC, -14152.48
PropertyRights,Freedoms,e_boix_regime,loglike,   7342.70
PropertyRights,Freedoms,Przeworski,betaw,      0.13
PropertyRights,Freedoms,Przeworski,tstatw,      4.81
PropertyRights,Freedoms,Przeworski,AIC, -12914.19
PropertyRights,Freedoms,Przeworski,BIC, -12557.36
PropertyRights,Freedoms,Przeworski,loglike,   6509.48
PropertyRights,Freedoms,gwf_party,betaw,     -0.15
PropertyRights,Freedoms,gwf_party,tstatw,     -4.07
PropertyRights,Freedoms,gwf_party,AIC, -11398.92
PropertyRights,Freedoms,gwf_party,BIC, -11033.28
PropertyRights,Freedoms,gwf_party,loglike,   5753.92
PropertyRights,Freedoms,gwf_military,betaw,     -0.02
PropertyRights,Freedoms,gwf_military,tstatw,     -1.09
PropertyRights,Freedoms,gwf_military,AIC, -10571.87
PropertyRights,Freedoms,gwf_military,BIC, -10206.24
PropertyRights,Freedoms,gwf_military,loglike,   5340.39
PropertyRights,Freedoms,gwf_monarchy,betaw,      0.08
PropertyRights,Freedoms,gwf_monarchy,tstatw,      2.46
PropertyRights,Freedoms,gwf_monarchy,AIC, -10597.21
PropertyRights,Freedoms,gwf_monarchy,BIC, -10231.57
PropertyRights,Freedoms,gwf_monarchy,loglike,   5353.06
PropertyRights,Freedoms,gwf_personal,betaw,     -0.01
PropertyRights,Freedoms,gwf_personal,tstatw,     -0.41
PropertyRights,Freedoms,gwf_personal,AIC, -10566.05
PropertyRights,Freedoms,gwf_personal,BIC, -10200.41
PropertyRights,Freedoms,gwf_personal,loglike,   5337.48
PropertyRights,Freedoms,gwf_demo,betaw,      0.14
PropertyRights,Freedoms,gwf_demo,tstatw,      5.40
PropertyRights,Freedoms,gwf_demo,AIC, -11459.25
PropertyRights,Freedoms,gwf_demo,BIC, -11093.62
PropertyRights,Freedoms,gwf_demo,loglike,   5784.08
PropertyRights,Freedoms,ln_pwd_a,betaw,     -0.02
PropertyRights,Freedoms,ln_pwd_a,tstatw,     -0.13
PropertyRights,Freedoms,ln_pwd_a,AIC, -12252.33
PropertyRights,Freedoms,ln_pwd_a,BIC, -12111.67
PropertyRights,Freedoms,ln_pwd_a,loglike,   6149.33
PropertyRights,Freedoms,ln_pwd_g,betaw,     -0.31
PropertyRights,Freedoms,ln_pwd_g,tstatw,     -1.16
PropertyRights,Freedoms,ln_pwd_g,AIC, -12276.00
PropertyRights,Freedoms,ln_pwd_g,BIC, -12135.34
PropertyRights,Freedoms,ln_pwd_g,loglike,   6161.16
PropertyRights,Freedoms,ln_pwd_m,betaw,     -0.17
PropertyRights,Freedoms,ln_pwd_m,tstatw,     -1.09
PropertyRights,Freedoms,ln_pwd_m,AIC, -12268.14
PropertyRights,Freedoms,ln_pwd_m,BIC, -12127.48
PropertyRights,Freedoms,ln_pwd_m,loglike,   6157.23
PropertyRights,Freedoms,wb_urbpop,betaw,      0.00
PropertyRights,Freedoms,wb_urbpop,tstatw,      2.43
PropertyRights,Freedoms,wb_urbpop,AIC, -14223.89
PropertyRights,Freedoms,wb_urbpop,BIC, -13774.45
PropertyRights,Freedoms,wb_urbpop,loglike,   7175.38
PropertyRights,Freedoms,l_res_norm,betaw,     -0.23
PropertyRights,Freedoms,l_res_norm,tstatw,     -1.20
PropertyRights,Freedoms,l_res_norm,AIC, -14165.86
PropertyRights,Freedoms,l_res_norm,BIC, -13719.62
PropertyRights,Freedoms,l_res_norm,loglike,   7146.38
PropertyRights,Freedoms,p_res_norm,betaw,      0.18
PropertyRights,Freedoms,p_res_norm,tstatw,      1.94
PropertyRights,Freedoms,p_res_norm,AIC, -14190.13
PropertyRights,Freedoms,p_res_norm,BIC, -13743.89
PropertyRights,Freedoms,p_res_norm,loglike,   7158.52
PropertyRights,Freedoms,r_res_norm,betaw,     -0.22
PropertyRights,Freedoms,r_res_norm,tstatw,     -1.67
PropertyRights,Freedoms,r_res_norm,AIC, -14124.03
PropertyRights,Freedoms,r_res_norm,BIC, -13677.79
PropertyRights,Freedoms,r_res_norm,loglike,   7125.47
PropertyRights,Freedoms,g_res_norm,betaw,      0.21
PropertyRights,Freedoms,g_res_norm,tstatw,      1.46
PropertyRights,Freedoms,g_res_norm,AIC, -14118.76
PropertyRights,Freedoms,g_res_norm,BIC, -13672.52
PropertyRights,Freedoms,g_res_norm,loglike,   7122.83
PropertyRights,Freedoms,e_peaveduc,betaw,     -0.01
PropertyRights,Freedoms,e_peaveduc,tstatw,     -0.82
PropertyRights,Freedoms,e_peaveduc,AIC, -11517.07
PropertyRights,Freedoms,e_peaveduc,BIC, -11083.42
PropertyRights,Freedoms,e_peaveduc,loglike,   5822.09
MediaCensored,Abuse,W4,betaw,      5.07
MediaCensored,Abuse,W4,tstatw,     21.21
MediaCensored,Abuse,W4,AIC,  17167.20
MediaCensored,Abuse,W4,BIC,  17617.46
MediaCensored,Abuse,W4,loglike,  -8520.18
MediaCensored,Abuse,support,betaw,      3.47
MediaCensored,Abuse,support,tstatw,      7.55
MediaCensored,Abuse,support,AIC,  22028.01
MediaCensored,Abuse,support,BIC,  22477.41
MediaCensored,Abuse,support,loglike, -10950.57
MediaCensored,Abuse,W_old,betaw,      2.10
MediaCensored,Abuse,W_old,tstatw,      9.87
MediaCensored,Abuse,W_old,AIC,  21875.19
MediaCensored,Abuse,W_old,BIC,  22325.44
MediaCensored,Abuse,W_old,loglike, -10874.17
MediaCensored,Abuse,normpolity,betaw,      3.08
MediaCensored,Abuse,normpolity,tstatw,     17.48
MediaCensored,Abuse,normpolity,AIC,  15547.79
MediaCensored,Abuse,normpolity,BIC,  15982.56
MediaCensored,Abuse,normpolity,loglike,  -7711.42
MediaCensored,Abuse,Dem6,betaw,      1.58
MediaCensored,Abuse,Dem6,tstatw,     12.09
MediaCensored,Abuse,Dem6,AIC,  17866.81
MediaCensored,Abuse,Dem6,BIC,  18301.58
MediaCensored,Abuse,Dem6,loglike,  -8870.93
MediaCensored,Abuse,e_boix_regime,betaw,      1.66
MediaCensored,Abuse,e_boix_regime,tstatw,     11.20
MediaCensored,Abuse,e_boix_regime,AIC,  17529.27
MediaCensored,Abuse,e_boix_regime,BIC,  17943.35
MediaCensored,Abuse,e_boix_regime,loglike,  -8705.21
MediaCensored,Abuse,Przeworski,betaw,      1.73
MediaCensored,Abuse,Przeworski,tstatw,     10.33
MediaCensored,Abuse,Przeworski,AIC,  14858.46
MediaCensored,Abuse,Przeworski,BIC,  15215.28
MediaCensored,Abuse,Przeworski,loglike,  -7376.84
MediaCensored,Abuse,gwf_party,betaw,     -0.90
MediaCensored,Abuse,gwf_party,tstatw,     -5.22
MediaCensored,Abuse,gwf_party,AIC,  15789.49
MediaCensored,Abuse,gwf_party,BIC,  16155.13
MediaCensored,Abuse,gwf_party,loglike,  -7840.29
MediaCensored,Abuse,gwf_military,betaw,     -0.86
MediaCensored,Abuse,gwf_military,tstatw,     -4.00
MediaCensored,Abuse,gwf_military,AIC,  15987.08
MediaCensored,Abuse,gwf_military,BIC,  16352.71
MediaCensored,Abuse,gwf_military,loglike,  -7939.08
MediaCensored,Abuse,gwf_monarchy,betaw,      0.65
MediaCensored,Abuse,gwf_monarchy,tstatw,      1.21
MediaCensored,Abuse,gwf_monarchy,AIC,  16250.37
MediaCensored,Abuse,gwf_monarchy,BIC,  16616.01
MediaCensored,Abuse,gwf_monarchy,loglike,  -8070.73
MediaCensored,Abuse,gwf_personal,betaw,     -0.85
MediaCensored,Abuse,gwf_personal,tstatw,     -3.82
MediaCensored,Abuse,gwf_personal,AIC,  15902.34
MediaCensored,Abuse,gwf_personal,BIC,  16267.98
MediaCensored,Abuse,gwf_personal,loglike,  -7896.71
MediaCensored,Abuse,gwf_demo,betaw,      1.71
MediaCensored,Abuse,gwf_demo,tstatw,     11.62
MediaCensored,Abuse,gwf_demo,AIC,  13863.60
MediaCensored,Abuse,gwf_demo,BIC,  14229.23
MediaCensored,Abuse,gwf_demo,loglike,  -6877.34
MediaCensored,Abuse,ln_pwd_a,betaw,      0.85
MediaCensored,Abuse,ln_pwd_a,tstatw,      0.68
MediaCensored,Abuse,ln_pwd_a,AIC,   4768.05
MediaCensored,Abuse,ln_pwd_a,BIC,   4908.71
MediaCensored,Abuse,ln_pwd_a,loglike,  -2360.86
MediaCensored,Abuse,ln_pwd_g,betaw,      1.48
MediaCensored,Abuse,ln_pwd_g,tstatw,      0.65
MediaCensored,Abuse,ln_pwd_g,AIC,   4767.03
MediaCensored,Abuse,ln_pwd_g,BIC,   4907.69
MediaCensored,Abuse,ln_pwd_g,loglike,  -2360.35
MediaCensored,Abuse,ln_pwd_m,betaw,      1.64
MediaCensored,Abuse,ln_pwd_m,tstatw,      1.04
MediaCensored,Abuse,ln_pwd_m,AIC,   4760.61
MediaCensored,Abuse,ln_pwd_m,BIC,   4901.27
MediaCensored,Abuse,ln_pwd_m,loglike,  -2357.14
MediaCensored,Abuse,wb_urbpop,betaw,      0.02
MediaCensored,Abuse,wb_urbpop,tstatw,      2.06
MediaCensored,Abuse,wb_urbpop,AIC,  23377.06
MediaCensored,Abuse,wb_urbpop,BIC,  23826.50
MediaCensored,Abuse,wb_urbpop,loglike, -11625.10
MediaCensored,Abuse,l_res_norm,betaw,     -1.96
MediaCensored,Abuse,l_res_norm,tstatw,     -3.05
MediaCensored,Abuse,l_res_norm,AIC,  22069.13
MediaCensored,Abuse,l_res_norm,BIC,  22515.37
MediaCensored,Abuse,l_res_norm,loglike, -10971.11
MediaCensored,Abuse,p_res_norm,betaw,      1.08
MediaCensored,Abuse,p_res_norm,tstatw,      1.85
MediaCensored,Abuse,p_res_norm,AIC,  22125.09
MediaCensored,Abuse,p_res_norm,BIC,  22571.33
MediaCensored,Abuse,p_res_norm,loglike, -10999.09
MediaCensored,Abuse,r_res_norm,betaw,     -1.28
MediaCensored,Abuse,r_res_norm,tstatw,     -1.27
MediaCensored,Abuse,r_res_norm,AIC,  22168.60
MediaCensored,Abuse,r_res_norm,BIC,  22614.84
MediaCensored,Abuse,r_res_norm,loglike, -11020.85
MediaCensored,Abuse,g_res_norm,betaw,      0.90
MediaCensored,Abuse,g_res_norm,tstatw,      1.00
MediaCensored,Abuse,g_res_norm,AIC,  22190.72
MediaCensored,Abuse,g_res_norm,BIC,  22636.96
MediaCensored,Abuse,g_res_norm,loglike, -11031.91
MediaCensored,Abuse,e_peaveduc,betaw,      0.02
MediaCensored,Abuse,e_peaveduc,tstatw,      0.24
MediaCensored,Abuse,e_peaveduc,AIC,  18824.04
MediaCensored,Abuse,e_peaveduc,BIC,  19257.70
MediaCensored,Abuse,e_peaveduc,loglike,  -9348.47
PackCourts,Abuse,W4,betaw,     -1.75
PackCourts,Abuse,W4,tstatw,     -7.17
PackCourts,Abuse,W4,AIC,  17222.55
PackCourts,Abuse,W4,BIC,  17672.24
PackCourts,Abuse,W4,loglike,  -8547.85
PackCourts,Abuse,support,betaw,     -1.03
PackCourts,Abuse,support,tstatw,     -2.84
PackCourts,Abuse,support,AIC,  17453.34
PackCourts,Abuse,support,BIC,  17902.17
PackCourts,Abuse,support,loglike,  -8663.23
PackCourts,Abuse,W_old,betaw,     -0.84
PackCourts,Abuse,W_old,tstatw,     -5.78
PackCourts,Abuse,W_old,AIC,  17773.94
PackCourts,Abuse,W_old,BIC,  18223.62
PackCourts,Abuse,W_old,loglike,  -8823.54
PackCourts,Abuse,normpolity,betaw,     -1.14
PackCourts,Abuse,normpolity,tstatw,     -7.18
PackCourts,Abuse,normpolity,AIC,  15211.37
PackCourts,Abuse,normpolity,BIC,  15645.89
PackCourts,Abuse,normpolity,loglike,  -7543.21
PackCourts,Abuse,Dem6,betaw,     -0.66
PackCourts,Abuse,Dem6,tstatw,     -6.48
PackCourts,Abuse,Dem6,AIC,  15415.90
PackCourts,Abuse,Dem6,BIC,  15850.42
PackCourts,Abuse,Dem6,loglike,  -7645.48
PackCourts,Abuse,e_boix_regime,betaw,     -0.63
PackCourts,Abuse,e_boix_regime,tstatw,     -5.63
PackCourts,Abuse,e_boix_regime,AIC,  14954.27
PackCourts,Abuse,e_boix_regime,BIC,  15368.10
PackCourts,Abuse,e_boix_regime,loglike,  -7417.71
PackCourts,Abuse,Przeworski,betaw,     -0.57
PackCourts,Abuse,Przeworski,tstatw,     -4.58
PackCourts,Abuse,Przeworski,AIC,  12477.24
PackCourts,Abuse,Przeworski,BIC,  12833.82
PackCourts,Abuse,Przeworski,loglike,  -6186.23
PackCourts,Abuse,gwf_party,betaw,      0.46
PackCourts,Abuse,gwf_party,tstatw,      2.97
PackCourts,Abuse,gwf_party,AIC,  12330.93
PackCourts,Abuse,gwf_party,BIC,  12696.57
PackCourts,Abuse,gwf_party,loglike,  -6111.01
PackCourts,Abuse,gwf_military,betaw,      0.07
PackCourts,Abuse,gwf_military,tstatw,      0.54
PackCourts,Abuse,gwf_military,AIC,  12553.30
PackCourts,Abuse,gwf_military,BIC,  12918.94
PackCourts,Abuse,gwf_military,loglike,  -6222.19
PackCourts,Abuse,gwf_monarchy,betaw,     -0.55
PackCourts,Abuse,gwf_monarchy,tstatw,     -1.93
PackCourts,Abuse,gwf_monarchy,AIC,  12507.64
PackCourts,Abuse,gwf_monarchy,BIC,  12873.28
PackCourts,Abuse,gwf_monarchy,loglike,  -6199.36
PackCourts,Abuse,gwf_personal,betaw,      0.52
PackCourts,Abuse,gwf_personal,tstatw,      2.46
PackCourts,Abuse,gwf_personal,AIC,  12307.88
PackCourts,Abuse,gwf_personal,BIC,  12673.52
PackCourts,Abuse,gwf_personal,loglike,  -6099.48
PackCourts,Abuse,gwf_demo,betaw,     -0.61
PackCourts,Abuse,gwf_demo,tstatw,     -4.62
PackCourts,Abuse,gwf_demo,AIC,  12076.51
PackCourts,Abuse,gwf_demo,BIC,  12442.15
PackCourts,Abuse,gwf_demo,loglike,  -5983.80
PackCourts,Abuse,ln_pwd_a,betaw,      0.18
PackCourts,Abuse,ln_pwd_a,tstatw,      0.14
PackCourts,Abuse,ln_pwd_a,AIC,   3329.98
PackCourts,Abuse,ln_pwd_a,BIC,   3470.60
PackCourts,Abuse,ln_pwd_a,loglike,  -1641.82
PackCourts,Abuse,ln_pwd_g,betaw,      1.24
PackCourts,Abuse,ln_pwd_g,tstatw,      0.61
PackCourts,Abuse,ln_pwd_g,AIC,   3326.19
PackCourts,Abuse,ln_pwd_g,BIC,   3466.81
PackCourts,Abuse,ln_pwd_g,loglike,  -1639.93
PackCourts,Abuse,ln_pwd_m,betaw,      1.16
PackCourts,Abuse,ln_pwd_m,tstatw,      0.96
PackCourts,Abuse,ln_pwd_m,AIC,   3322.42
PackCourts,Abuse,ln_pwd_m,BIC,   3463.04
PackCourts,Abuse,ln_pwd_m,loglike,  -1638.04
PackCourts,Abuse,wb_urbpop,betaw,      0.00
PackCourts,Abuse,wb_urbpop,tstatw,      0.48
PackCourts,Abuse,wb_urbpop,AIC,  18015.02
PackCourts,Abuse,wb_urbpop,BIC,  18463.89
PackCourts,Abuse,wb_urbpop,loglike,  -8944.08
PackCourts,Abuse,l_res_norm,betaw,      0.67
PackCourts,Abuse,l_res_norm,tstatw,      0.74
PackCourts,Abuse,l_res_norm,AIC,  17163.12
PackCourts,Abuse,l_res_norm,BIC,  17609.12
PackCourts,Abuse,l_res_norm,loglike,  -8518.11
PackCourts,Abuse,p_res_norm,betaw,      0.15
PackCourts,Abuse,p_res_norm,tstatw,      0.45
PackCourts,Abuse,p_res_norm,AIC,  17189.50
PackCourts,Abuse,p_res_norm,BIC,  17635.50
PackCourts,Abuse,p_res_norm,loglike,  -8531.29
PackCourts,Abuse,r_res_norm,betaw,      1.65
PackCourts,Abuse,r_res_norm,tstatw,      2.64
PackCourts,Abuse,r_res_norm,AIC,  17064.45
PackCourts,Abuse,r_res_norm,BIC,  17510.44
PackCourts,Abuse,r_res_norm,loglike,  -8468.77
PackCourts,Abuse,g_res_norm,betaw,      0.57
PackCourts,Abuse,g_res_norm,tstatw,      0.93
PackCourts,Abuse,g_res_norm,AIC,  17176.76
PackCourts,Abuse,g_res_norm,BIC,  17622.76
PackCourts,Abuse,g_res_norm,loglike,  -8524.93
PackCourts,Abuse,e_peaveduc,betaw,     -0.06
PackCourts,Abuse,e_peaveduc,tstatw,     -0.70
PackCourts,Abuse,e_peaveduc,AIC,  14638.49
PackCourts,Abuse,e_peaveduc,BIC,  15072.15
PackCourts,Abuse,e_peaveduc,loglike,  -7255.69
Torture,Abuse,W4,betaw,     -4.24
Torture,Abuse,W4,tstatw,    -15.31
Torture,Abuse,W4,AIC,  17516.41
Torture,Abuse,W4,BIC,  17966.66
Torture,Abuse,W4,loglike,  -8694.78
Torture,Abuse,support,betaw,     -3.68
Torture,Abuse,support,tstatw,     -8.82
Torture,Abuse,support,AIC,  20336.64
Torture,Abuse,support,BIC,  20786.04
Torture,Abuse,support,loglike, -10104.89
Torture,Abuse,W_old,betaw,     -2.11
Torture,Abuse,W_old,tstatw,    -10.39
Torture,Abuse,W_old,AIC,  20185.39
Torture,Abuse,W_old,BIC,  20635.64
Torture,Abuse,W_old,loglike, -10029.27
Torture,Abuse,normpolity,betaw,     -2.72
Torture,Abuse,normpolity,tstatw,    -15.32
Torture,Abuse,normpolity,AIC,  14868.77
Torture,Abuse,normpolity,BIC,  15303.54
Torture,Abuse,normpolity,loglike,  -7371.91
Torture,Abuse,Dem6,betaw,     -1.48
Torture,Abuse,Dem6,tstatw,    -12.22
Torture,Abuse,Dem6,AIC,  16448.58
Torture,Abuse,Dem6,BIC,  16883.36
Torture,Abuse,Dem6,loglike,  -8161.82
Torture,Abuse,e_boix_regime,betaw,     -1.57
Torture,Abuse,e_boix_regime,tstatw,    -12.06
Torture,Abuse,e_boix_regime,AIC,  15995.10
Torture,Abuse,e_boix_regime,BIC,  16409.18
Torture,Abuse,e_boix_regime,loglike,  -7938.13
Torture,Abuse,Przeworski,betaw,     -1.66
Torture,Abuse,Przeworski,tstatw,    -11.39
Torture,Abuse,Przeworski,AIC,  13687.60
Torture,Abuse,Przeworski,BIC,  14044.42
Torture,Abuse,Przeworski,loglike,  -6791.41
Torture,Abuse,gwf_party,betaw,      0.51
Torture,Abuse,gwf_party,tstatw,      2.93
Torture,Abuse,gwf_party,AIC,  15300.57
Torture,Abuse,gwf_party,BIC,  15666.20
Torture,Abuse,gwf_party,loglike,  -7595.83
Torture,Abuse,gwf_military,betaw,      0.94
Torture,Abuse,gwf_military,tstatw,      4.30
Torture,Abuse,gwf_military,AIC,  15062.75
Torture,Abuse,gwf_military,BIC,  15428.38
Torture,Abuse,gwf_military,loglike,  -7476.92
Torture,Abuse,gwf_monarchy,betaw,     -0.60
Torture,Abuse,gwf_monarchy,tstatw,     -1.54
Torture,Abuse,gwf_monarchy,AIC,  15440.00
Torture,Abuse,gwf_monarchy,BIC,  15805.63
Torture,Abuse,gwf_monarchy,loglike,  -7665.54
Torture,Abuse,gwf_personal,betaw,      1.16
Torture,Abuse,gwf_personal,tstatw,      5.68
Torture,Abuse,gwf_personal,AIC,  14637.91
Torture,Abuse,gwf_personal,BIC,  15003.55
Torture,Abuse,gwf_personal,loglike,  -7264.50
Torture,Abuse,gwf_demo,betaw,     -1.71
Torture,Abuse,gwf_demo,tstatw,    -13.03
Torture,Abuse,gwf_demo,AIC,  12653.84
Torture,Abuse,gwf_demo,BIC,  13019.48
Torture,Abuse,gwf_demo,loglike,  -6272.46
Torture,Abuse,ln_pwd_a,betaw,     -0.42
Torture,Abuse,ln_pwd_a,tstatw,     -0.41
Torture,Abuse,ln_pwd_a,AIC,   3198.60
Torture,Abuse,ln_pwd_a,BIC,   3339.25
Torture,Abuse,ln_pwd_a,loglike,  -1576.13
Torture,Abuse,ln_pwd_g,betaw,     -1.46
Torture,Abuse,ln_pwd_g,tstatw,     -0.73
Torture,Abuse,ln_pwd_g,AIC,   3193.90
Torture,Abuse,ln_pwd_g,BIC,   3334.56
Torture,Abuse,ln_pwd_g,loglike,  -1573.79
Torture,Abuse,ln_pwd_m,betaw,     -2.68
Torture,Abuse,ln_pwd_m,tstatw,     -1.82
Torture,Abuse,ln_pwd_m,AIC,   3156.40
Torture,Abuse,ln_pwd_m,BIC,   3297.05
Torture,Abuse,ln_pwd_m,loglike,  -1555.04
Torture,Abuse,wb_urbpop,betaw,     -0.02
Torture,Abuse,wb_urbpop,tstatw,     -2.45
Torture,Abuse,wb_urbpop,AIC,  22019.50
Torture,Abuse,wb_urbpop,BIC,  22468.94
Torture,Abuse,wb_urbpop,loglike, -10946.32
Torture,Abuse,l_res_norm,betaw,      1.68
Torture,Abuse,l_res_norm,tstatw,      1.84
Torture,Abuse,l_res_norm,AIC,  20608.42
Torture,Abuse,l_res_norm,BIC,  21054.66
Torture,Abuse,l_res_norm,loglike, -10240.76
Torture,Abuse,p_res_norm,betaw,     -0.49
Torture,Abuse,p_res_norm,tstatw,     -0.88
Torture,Abuse,p_res_norm,AIC,  20712.65
Torture,Abuse,p_res_norm,BIC,  21158.89
Torture,Abuse,p_res_norm,loglike, -10292.87
Torture,Abuse,r_res_norm,betaw,      1.11
Torture,Abuse,r_res_norm,tstatw,      1.40
Torture,Abuse,r_res_norm,AIC,  20694.28
Torture,Abuse,r_res_norm,BIC,  21140.52
Torture,Abuse,r_res_norm,loglike, -10283.69
Torture,Abuse,g_res_norm,betaw,      0.15
Torture,Abuse,g_res_norm,tstatw,      0.19
Torture,Abuse,g_res_norm,AIC,  20732.92
Torture,Abuse,g_res_norm,BIC,  21179.16
Torture,Abuse,g_res_norm,loglike, -10303.00
Torture,Abuse,e_peaveduc,betaw,      0.06
Torture,Abuse,e_peaveduc,tstatw,      0.63
Torture,Abuse,e_peaveduc,AIC,  17491.86
Torture,Abuse,e_peaveduc,BIC,  17925.51
Torture,Abuse,e_peaveduc,loglike,  -8682.38
SlaveLabor,Abuse,W4,betaw,     -0.35
SlaveLabor,Abuse,W4,tstatw,     -7.15
SlaveLabor,Abuse,W4,AIC, -17094.06
SlaveLabor,Abuse,W4,BIC, -16643.81
SlaveLabor,Abuse,W4,loglike,   8610.46
SlaveLabor,Abuse,support,betaw,     -0.51
SlaveLabor,Abuse,support,tstatw,     -7.21
SlaveLabor,Abuse,support,AIC, -17273.40
SlaveLabor,Abuse,support,BIC, -16824.00
SlaveLabor,Abuse,support,loglike,   8700.13
SlaveLabor,Abuse,W_old,betaw,     -0.12
SlaveLabor,Abuse,W_old,tstatw,     -4.78
SlaveLabor,Abuse,W_old,AIC, -15926.48
SlaveLabor,Abuse,W_old,BIC, -15476.23
SlaveLabor,Abuse,W_old,loglike,   8026.67
SlaveLabor,Abuse,normpolity,betaw,     -0.18
SlaveLabor,Abuse,normpolity,tstatw,     -5.85
SlaveLabor,Abuse,normpolity,AIC, -18333.72
SlaveLabor,Abuse,normpolity,BIC, -17898.94
SlaveLabor,Abuse,normpolity,loglike,   9229.33
SlaveLabor,Abuse,Dem6,betaw,     -0.10
SlaveLabor,Abuse,Dem6,tstatw,     -6.35
SlaveLabor,Abuse,Dem6,AIC, -18013.80
SlaveLabor,Abuse,Dem6,BIC, -17579.03
SlaveLabor,Abuse,Dem6,loglike,   9069.37
SlaveLabor,Abuse,e_boix_regime,betaw,     -0.11
SlaveLabor,Abuse,e_boix_regime,tstatw,     -6.28
SlaveLabor,Abuse,e_boix_regime,AIC, -18176.31
SlaveLabor,Abuse,e_boix_regime,BIC, -17762.23
SlaveLabor,Abuse,e_boix_regime,loglike,   9147.58
SlaveLabor,Abuse,Przeworski,betaw,     -0.11
SlaveLabor,Abuse,Przeworski,tstatw,     -5.81
SlaveLabor,Abuse,Przeworski,AIC, -15848.37
SlaveLabor,Abuse,Przeworski,BIC, -15491.54
SlaveLabor,Abuse,Przeworski,loglike,   7976.57
SlaveLabor,Abuse,gwf_party,betaw,      0.06
SlaveLabor,Abuse,gwf_party,tstatw,      2.00
SlaveLabor,Abuse,gwf_party,AIC, -13503.00
SlaveLabor,Abuse,gwf_party,BIC, -13137.37
SlaveLabor,Abuse,gwf_party,loglike,   6805.96
SlaveLabor,Abuse,gwf_military,betaw,      0.03
SlaveLabor,Abuse,gwf_military,tstatw,      1.95
SlaveLabor,Abuse,gwf_military,AIC, -13319.61
SlaveLabor,Abuse,gwf_military,BIC, -12953.97
SlaveLabor,Abuse,gwf_military,loglike,   6714.26
SlaveLabor,Abuse,gwf_monarchy,betaw,      0.02
SlaveLabor,Abuse,gwf_monarchy,tstatw,      0.23
SlaveLabor,Abuse,gwf_monarchy,AIC, -13278.98
SlaveLabor,Abuse,gwf_monarchy,BIC, -12913.34
SlaveLabor,Abuse,gwf_monarchy,loglike,   6693.95
SlaveLabor,Abuse,gwf_personal,betaw,      0.03
SlaveLabor,Abuse,gwf_personal,tstatw,      2.12
SlaveLabor,Abuse,gwf_personal,AIC, -13323.49
SlaveLabor,Abuse,gwf_personal,BIC, -12957.85
SlaveLabor,Abuse,gwf_personal,loglike,   6716.20
SlaveLabor,Abuse,gwf_demo,betaw,     -0.11
SlaveLabor,Abuse,gwf_demo,tstatw,     -6.02
SlaveLabor,Abuse,gwf_demo,AIC, -14157.97
SlaveLabor,Abuse,gwf_demo,BIC, -13792.33
SlaveLabor,Abuse,gwf_demo,loglike,   7133.44
SlaveLabor,Abuse,ln_pwd_a,betaw,     -0.03
SlaveLabor,Abuse,ln_pwd_a,tstatw,     -0.22
SlaveLabor,Abuse,ln_pwd_a,AIC, -11932.72
SlaveLabor,Abuse,ln_pwd_a,BIC, -11792.06
SlaveLabor,Abuse,ln_pwd_a,loglike,   5989.52
SlaveLabor,Abuse,ln_pwd_g,betaw,      0.22
SlaveLabor,Abuse,ln_pwd_g,tstatw,      0.92
SlaveLabor,Abuse,ln_pwd_g,AIC, -11942.95
SlaveLabor,Abuse,ln_pwd_g,BIC, -11802.29
SlaveLabor,Abuse,ln_pwd_g,loglike,   5994.64
SlaveLabor,Abuse,ln_pwd_m,betaw,      0.17
SlaveLabor,Abuse,ln_pwd_m,tstatw,      1.07
SlaveLabor,Abuse,ln_pwd_m,AIC, -11946.94
SlaveLabor,Abuse,ln_pwd_m,BIC, -11806.29
SlaveLabor,Abuse,ln_pwd_m,loglike,   5996.64
SlaveLabor,Abuse,wb_urbpop,betaw,     -0.00
SlaveLabor,Abuse,wb_urbpop,tstatw,     -4.31
SlaveLabor,Abuse,wb_urbpop,AIC, -16053.79
SlaveLabor,Abuse,wb_urbpop,BIC, -15604.35
