Outcome,OutcomeCategory,Model,Stat,Result
PropertyRights,Freedoms,W4+ln_pwd_m,tstat,      1.46
PropertyRights,Freedoms,W4+ln_pwd_m,AIC, -12454.32
PropertyRights,Freedoms,W4+ln_pwd_m,loglike,   6251.34
PropertyRights,Freedoms,W4+wb_urbpop,beta,      0.21
PropertyRights,Freedoms,W4+wb_urbpop,tstat,      1.46
PropertyRights,Freedoms,W4+wb_urbpop,AIC, -16778.32
PropertyRights,Freedoms,W4+wb_urbpop,loglike,   8453.60
PropertyRights,Freedoms,W4+l_res_norm,beta,      0.21
PropertyRights,Freedoms,W4+l_res_norm,tstat,      1.46
PropertyRights,Freedoms,W4+l_res_norm,AIC, -16910.64
PropertyRights,Freedoms,W4+l_res_norm,loglike,   8519.79
PropertyRights,Freedoms,W4+p_res_norm,beta,      0.21
PropertyRights,Freedoms,W4+p_res_norm,tstat,      1.46
PropertyRights,Freedoms,W4+p_res_norm,AIC, -16906.67
PropertyRights,Freedoms,W4+p_res_norm,loglike,   8517.80
PropertyRights,Freedoms,W4+r_res_norm,beta,      0.21
PropertyRights,Freedoms,W4+r_res_norm,tstat,      1.46
PropertyRights,Freedoms,W4+r_res_norm,AIC, -16900.18
PropertyRights,Freedoms,W4+r_res_norm,loglike,   8514.56
PropertyRights,Freedoms,W4+g_res_norm,beta,      0.21
PropertyRights,Freedoms,W4+g_res_norm,tstat,      1.46
PropertyRights,Freedoms,W4+g_res_norm,AIC, -16909.45
PropertyRights,Freedoms,W4+g_res_norm,loglike,   8519.19
MediaCensored,Abuse,W4,beta,      5.07
MediaCensored,Abuse,W4,tstat,     21.21
MediaCensored,Abuse,W4,AIC,  17166.88
MediaCensored,Abuse,W4,loglike,  -8520.02
MediaCensored,Abuse,l_pwd_a,beta,      0.10
MediaCensored,Abuse,l_pwd_a,tstat,      0.68
MediaCensored,Abuse,l_pwd_a,AIC,   4768.05
MediaCensored,Abuse,l_pwd_a,loglike,  -2360.86
MediaCensored,Abuse,ln_pwd_g,beta,      1.48
MediaCensored,Abuse,ln_pwd_g,tstat,      0.65
MediaCensored,Abuse,ln_pwd_g,AIC,   4767.03
MediaCensored,Abuse,ln_pwd_g,loglike,  -2360.35
MediaCensored,Abuse,ln_pwd_m,beta,      1.64
MediaCensored,Abuse,ln_pwd_m,tstat,      1.04
MediaCensored,Abuse,ln_pwd_m,AIC,   4760.61
MediaCensored,Abuse,ln_pwd_m,loglike,  -2357.14
MediaCensored,Abuse,wb_urbpop,beta,      0.02
MediaCensored,Abuse,wb_urbpop,tstat,      2.06
MediaCensored,Abuse,wb_urbpop,AIC,  23377.06
MediaCensored,Abuse,wb_urbpop,loglike, -11625.10
MediaCensored,Abuse,l_res_norm,beta,     -1.96
MediaCensored,Abuse,l_res_norm,tstat,     -3.05
MediaCensored,Abuse,l_res_norm,AIC,  22069.13
MediaCensored,Abuse,l_res_norm,loglike, -10971.11
MediaCensored,Abuse,p_res_norm,beta,      1.08
MediaCensored,Abuse,p_res_norm,tstat,      1.85
MediaCensored,Abuse,p_res_norm,AIC,  22125.09
MediaCensored,Abuse,p_res_norm,loglike, -10999.09
MediaCensored,Abuse,r_res_norm,beta,     -1.28
MediaCensored,Abuse,r_res_norm,tstat,     -1.27
MediaCensored,Abuse,r_res_norm,AIC,  22168.60
MediaCensored,Abuse,r_res_norm,loglike, -11020.85
MediaCensored,Abuse,g_res_norm,beta,      0.90
MediaCensored,Abuse,g_res_norm,tstat,      1.00
MediaCensored,Abuse,g_res_norm,AIC,  22190.72
MediaCensored,Abuse,g_res_norm,loglike, -11031.91
MediaCensored,Abuse,W4+l_pwd_a,beta,      0.90
MediaCensored,Abuse,W4+l_pwd_a,tstat,      1.00
MediaCensored,Abuse,W4+l_pwd_a,AIC,   3306.17
MediaCensored,Abuse,W4+l_pwd_a,loglike,  -1628.91
MediaCensored,Abuse,W4+ln_pwd_g,beta,      0.90
MediaCensored,Abuse,W4+ln_pwd_g,tstat,      1.00
MediaCensored,Abuse,W4+ln_pwd_g,AIC,   3308.32
MediaCensored,Abuse,W4+ln_pwd_g,loglike,  -1629.98
MediaCensored,Abuse,W4+ln_pwd_m,beta,      0.90
MediaCensored,Abuse,W4+ln_pwd_m,tstat,      1.00
MediaCensored,Abuse,W4+ln_pwd_m,AIC,   3306.69
MediaCensored,Abuse,W4+ln_pwd_m,loglike,  -1629.17
MediaCensored,Abuse,W4+wb_urbpop,beta,      0.90
MediaCensored,Abuse,W4+wb_urbpop,tstat,      1.00
MediaCensored,Abuse,W4+wb_urbpop,AIC,  16821.31
MediaCensored,Abuse,W4+wb_urbpop,loglike,  -8346.21
MediaCensored,Abuse,W4+l_res_norm,beta,      0.90
MediaCensored,Abuse,W4+l_res_norm,tstat,      1.00
MediaCensored,Abuse,W4+l_res_norm,AIC,  15700.39
MediaCensored,Abuse,W4+l_res_norm,loglike,  -7785.73
MediaCensored,Abuse,W4+p_res_norm,beta,      0.90
MediaCensored,Abuse,W4+p_res_norm,tstat,      1.00
MediaCensored,Abuse,W4+p_res_norm,AIC,  15768.84
MediaCensored,Abuse,W4+p_res_norm,loglike,  -7819.95
MediaCensored,Abuse,W4+r_res_norm,beta,      0.90
MediaCensored,Abuse,W4+r_res_norm,tstat,      1.00
MediaCensored,Abuse,W4+r_res_norm,AIC,  15758.02
MediaCensored,Abuse,W4+r_res_norm,loglike,  -7814.54
MediaCensored,Abuse,W4+g_res_norm,beta,      0.90
MediaCensored,Abuse,W4+g_res_norm,tstat,      1.00
MediaCensored,Abuse,W4+g_res_norm,AIC,  15765.34
MediaCensored,Abuse,W4+g_res_norm,loglike,  -7818.20
PackCourts,Abuse,W4,beta,     -1.75
PackCourts,Abuse,W4,tstat,     -7.17
PackCourts,Abuse,W4,AIC,  17222.51
PackCourts,Abuse,W4,loglike,  -8547.83
PackCourts,Abuse,l_pwd_a,beta,      0.02
PackCourts,Abuse,l_pwd_a,tstat,      0.14
PackCourts,Abuse,l_pwd_a,AIC,   3329.98
PackCourts,Abuse,l_pwd_a,loglike,  -1641.82
PackCourts,Abuse,ln_pwd_g,beta,      1.24
PackCourts,Abuse,ln_pwd_g,tstat,      0.61
PackCourts,Abuse,ln_pwd_g,AIC,   3326.19
PackCourts,Abuse,ln_pwd_g,loglike,  -1639.93
PackCourts,Abuse,ln_pwd_m,beta,      1.16
PackCourts,Abuse,ln_pwd_m,tstat,      0.96
PackCourts,Abuse,ln_pwd_m,AIC,   3322.42
PackCourts,Abuse,ln_pwd_m,loglike,  -1638.04
PackCourts,Abuse,wb_urbpop,beta,      0.00
PackCourts,Abuse,wb_urbpop,tstat,      0.48
PackCourts,Abuse,wb_urbpop,AIC,  18015.02
PackCourts,Abuse,wb_urbpop,loglike,  -8944.08
PackCourts,Abuse,l_res_norm,beta,      0.67
PackCourts,Abuse,l_res_norm,tstat,      0.74
PackCourts,Abuse,l_res_norm,AIC,  17163.12
PackCourts,Abuse,l_res_norm,loglike,  -8518.11
PackCourts,Abuse,p_res_norm,beta,      0.15
PackCourts,Abuse,p_res_norm,tstat,      0.45
PackCourts,Abuse,p_res_norm,AIC,  17189.50
PackCourts,Abuse,p_res_norm,loglike,  -8531.29
PackCourts,Abuse,r_res_norm,beta,      1.65
PackCourts,Abuse,r_res_norm,tstat,      2.64
PackCourts,Abuse,r_res_norm,AIC,  17064.45
PackCourts,Abuse,r_res_norm,loglike,  -8468.77
PackCourts,Abuse,g_res_norm,beta,      0.57
PackCourts,Abuse,g_res_norm,tstat,      0.93
PackCourts,Abuse,g_res_norm,AIC,  17176.76
PackCourts,Abuse,g_res_norm,loglike,  -8524.93
PackCourts,Abuse,W4+l_pwd_a,beta,      0.57
PackCourts,Abuse,W4+l_pwd_a,tstat,      0.93
PackCourts,Abuse,W4+l_pwd_a,AIC,   3034.74
PackCourts,Abuse,W4+l_pwd_a,loglike,  -1493.19
PackCourts,Abuse,W4+ln_pwd_g,beta,      0.57
PackCourts,Abuse,W4+ln_pwd_g,tstat,      0.93
PackCourts,Abuse,W4+ln_pwd_g,AIC,   3027.51
PackCourts,Abuse,W4+ln_pwd_g,loglike,  -1489.58
PackCourts,Abuse,W4+ln_pwd_m,beta,      0.57
PackCourts,Abuse,W4+ln_pwd_m,tstat,      0.93
PackCourts,Abuse,W4+ln_pwd_m,AIC,   3019.68
PackCourts,Abuse,W4+ln_pwd_m,loglike,  -1485.66
PackCourts,Abuse,W4+wb_urbpop,beta,      0.57
PackCourts,Abuse,W4+wb_urbpop,tstat,      0.93
PackCourts,Abuse,W4+wb_urbpop,AIC,  16970.77
PackCourts,Abuse,W4+wb_urbpop,loglike,  -8420.94
PackCourts,Abuse,W4+l_res_norm,beta,      0.57
PackCourts,Abuse,W4+l_res_norm,tstat,      0.93
PackCourts,Abuse,W4+l_res_norm,AIC,  16109.70
PackCourts,Abuse,W4+l_res_norm,loglike,  -7990.38
PackCourts,Abuse,W4+p_res_norm,beta,      0.57
PackCourts,Abuse,W4+p_res_norm,tstat,      0.93
PackCourts,Abuse,W4+p_res_norm,AIC,  16084.22
PackCourts,Abuse,W4+p_res_norm,loglike,  -7977.64
PackCourts,Abuse,W4+r_res_norm,beta,      0.57
PackCourts,Abuse,W4+r_res_norm,tstat,      0.93
PackCourts,Abuse,W4+r_res_norm,AIC,  16015.56
PackCourts,Abuse,W4+r_res_norm,loglike,  -7943.31
PackCourts,Abuse,W4+g_res_norm,beta,      0.57
PackCourts,Abuse,W4+g_res_norm,tstat,      0.93
PackCourts,Abuse,W4+g_res_norm,AIC,  16086.41
PackCourts,Abuse,W4+g_res_norm,loglike,  -7978.73
PublicGood,EndogPublicGoods,W4+ln_pwd_a,betaw,
PublicGood,EndogPublicGoods,W4+ln_pwd_a,betap,
PublicGood,EndogPublicGoods,W4+ln_pwd_a,tstatw,
PublicGood,EndogPublicGoods,W4+ln_pwd_a,tstatp,
PublicGood,EndogPublicGoods,W4+ln_pwd_a,AIC, -15649.93
PublicGood,EndogPublicGoods,W4+ln_pwd_a,loglike,   7849.14
PublicGood,EndogPublicGoods,W4+ln_pwd_g,betaw,
PublicGood,EndogPublicGoods,W4+ln_pwd_g,betap,
PublicGood,EndogPublicGoods,W4+ln_pwd_g,tstatw,
PublicGood,EndogPublicGoods,W4+ln_pwd_g,tstatp,
PublicGood,EndogPublicGoods,W4+ln_pwd_g,AIC, -15639.97
PublicGood,EndogPublicGoods,W4+ln_pwd_g,loglike,   7844.17
PublicGood,EndogPublicGoods,W4+ln_pwd_m,betaw,
PublicGood,EndogPublicGoods,W4+ln_pwd_m,betap,
PublicGood,EndogPublicGoods,W4+ln_pwd_m,tstatw,
PublicGood,EndogPublicGoods,W4+ln_pwd_m,tstatp,
PublicGood,EndogPublicGoods,W4+ln_pwd_m,AIC, -15645.82
PublicGood,EndogPublicGoods,W4+ln_pwd_m,loglike,   7847.09
PublicGood,EndogPublicGoods,W4+wb_urbpop,betaw,
PublicGood,EndogPublicGoods,W4+wb_urbpop,betap,
PublicGood,EndogPublicGoods,W4+wb_urbpop,tstatw,
PublicGood,EndogPublicGoods,W4+wb_urbpop,tstatp,
PublicGood,EndogPublicGoods,W4+wb_urbpop,AIC, -24625.01
PublicGood,EndogPublicGoods,W4+wb_urbpop,loglike,  12376.95
PublicGood,EndogPublicGoods,W4+l_res_norm,betaw,
PublicGood,EndogPublicGoods,W4+l_res_norm,betap,
PublicGood,EndogPublicGoods,W4+l_res_norm,tstatw,
PublicGood,EndogPublicGoods,W4+l_res_norm,tstatp,
PublicGood,EndogPublicGoods,W4+l_res_norm,AIC, -25233.46
PublicGood,EndogPublicGoods,W4+l_res_norm,loglike,  12681.20
PublicGood,EndogPublicGoods,W4+p_res_norm,betaw,
PublicGood,EndogPublicGoods,W4+p_res_norm,betap,
PublicGood,EndogPublicGoods,W4+p_res_norm,tstatw,
PublicGood,EndogPublicGoods,W4+p_res_norm,tstatp,
PublicGood,EndogPublicGoods,W4+p_res_norm,AIC, -25089.00
PublicGood,EndogPublicGoods,W4+p_res_norm,loglike,  12608.97
PublicGood,EndogPublicGoods,W4+r_res_norm,betaw,
PublicGood,EndogPublicGoods,W4+r_res_norm,betap,
PublicGood,EndogPublicGoods,W4+r_res_norm,tstatw,
PublicGood,EndogPublicGoods,W4+r_res_norm,tstatp,
PublicGood,EndogPublicGoods,W4+r_res_norm,AIC, -25098.50
PublicGood,EndogPublicGoods,W4+r_res_norm,loglike,  12613.72
PublicGood,EndogPublicGoods,W4+g_res_norm,betaw,
PublicGood,EndogPublicGoods,W4+g_res_norm,betap,
PublicGood,EndogPublicGoods,W4+g_res_norm,tstatw,
PublicGood,EndogPublicGoods,W4+g_res_norm,tstatp,
PublicGood,EndogPublicGoods,W4+g_res_norm,AIC, -25135.02
PublicGood,EndogPublicGoods,W4+g_res_norm,loglike,  12631.98
GoodsRatio,EndogPublicGoods,W4+ln_pwd_a,betaw,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_a,betap,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_a,tstatw,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_a,tstatp,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_a,AIC, -17391.53
GoodsRatio,EndogPublicGoods,W4+ln_pwd_a,loglike,   8719.94
GoodsRatio,EndogPublicGoods,W4+ln_pwd_g,betaw,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_g,betap,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_g,tstatw,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_g,tstatp,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_g,AIC, -17388.18
GoodsRatio,EndogPublicGoods,W4+ln_pwd_g,loglike,   8718.27
GoodsRatio,EndogPublicGoods,W4+ln_pwd_m,betaw,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_m,betap,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_m,tstatw,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_m,tstatp,
GoodsRatio,EndogPublicGoods,W4+ln_pwd_m,AIC, -17388.97
GoodsRatio,EndogPublicGoods,W4+ln_pwd_m,loglike,   8718.66
GoodsRatio,EndogPublicGoods,W4+wb_urbpop,betaw,
GoodsRatio,EndogPublicGoods,W4+wb_urbpop,betap,
GoodsRatio,EndogPublicGoods,W4+wb_urbpop,tstatw,
GoodsRatio,EndogPublicGoods,W4+wb_urbpop,tstatp,
GoodsRatio,EndogPublicGoods,W4+wb_urbpop,AIC, -29204.46
GoodsRatio,EndogPublicGoods,W4+wb_urbpop,loglike,  14666.68
GoodsRatio,EndogPublicGoods,W4+l_res_norm,betaw,
GoodsRatio,EndogPublicGoods,W4+l_res_norm,betap,
GoodsRatio,EndogPublicGoods,W4+l_res_norm,tstatw,
GoodsRatio,EndogPublicGoods,W4+l_res_norm,tstatp,
GoodsRatio,EndogPublicGoods,W4+l_res_norm,AIC, -29626.32
GoodsRatio,EndogPublicGoods,W4+l_res_norm,loglike,  14877.63
GoodsRatio,EndogPublicGoods,W4+p_res_norm,betaw,
GoodsRatio,EndogPublicGoods,W4+p_res_norm,betap,
GoodsRatio,EndogPublicGoods,W4+p_res_norm,tstatw,
GoodsRatio,EndogPublicGoods,W4+p_res_norm,tstatp,
GoodsRatio,EndogPublicGoods,W4+p_res_norm,AIC, -29667.09
GoodsRatio,EndogPublicGoods,W4+p_res_norm,loglike,  14898.02
GoodsRatio,EndogPublicGoods,W4+r_res_norm,betaw,
GoodsRatio,EndogPublicGoods,W4+r_res_norm,betap,
GoodsRatio,EndogPublicGoods,W4+r_res_norm,tstatw,
GoodsRatio,EndogPublicGoods,W4+r_res_norm,tstatp,
GoodsRatio,EndogPublicGoods,W4+r_res_norm,AIC, -29622.79
GoodsRatio,EndogPublicGoods,W4+r_res_norm,loglike,  14875.86
GoodsRatio,EndogPublicGoods,W4+g_res_norm,betaw,
GoodsRatio,EndogPublicGoods,W4+g_res_norm,betap,
GoodsRatio,EndogPublicGoods,W4+g_res_norm,tstatw,
GoodsRatio,EndogPublicGoods,W4+g_res_norm,tstatp,
GoodsRatio,EndogPublicGoods,W4+g_res_norm,AIC, -29593.72
GoodsRatio,EndogPublicGoods,W4+g_res_norm,loglike,  14861.33
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_a,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_a,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_a,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_a,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_a,AIC,   1973.28
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_a,loglike,   -962.46
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_g,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_g,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_g,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_g,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_g,AIC,   1959.45
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_g,loglike,   -955.55
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_m,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_m,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_m,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_m,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_m,AIC,   1960.37
PrivateorPublicGoods,EndogPublicGoods,W4+ln_pwd_m,loglike,   -956.00
PrivateorPublicGoods,EndogPublicGoods,W4+wb_urbpop,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+wb_urbpop,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+wb_urbpop,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+wb_urbpop,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+wb_urbpop,AIC,  17371.26
PrivateorPublicGoods,EndogPublicGoods,W4+wb_urbpop,loglike,  -8621.18
PrivateorPublicGoods,EndogPublicGoods,W4+l_res_norm,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+l_res_norm,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+l_res_norm,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+l_res_norm,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+l_res_norm,AIC,  15415.31
PrivateorPublicGoods,EndogPublicGoods,W4+l_res_norm,loglike,  -7643.19
PrivateorPublicGoods,EndogPublicGoods,W4+p_res_norm,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+p_res_norm,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+p_res_norm,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+p_res_norm,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+p_res_norm,AIC,  15501.43
PrivateorPublicGoods,EndogPublicGoods,W4+p_res_norm,loglike,  -7686.25
PrivateorPublicGoods,EndogPublicGoods,W4+r_res_norm,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+r_res_norm,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+r_res_norm,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+r_res_norm,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+r_res_norm,AIC,  15503.62
PrivateorPublicGoods,EndogPublicGoods,W4+r_res_norm,loglike,  -7687.34
PrivateorPublicGoods,EndogPublicGoods,W4+g_res_norm,betaw,
PrivateorPublicGoods,EndogPublicGoods,W4+g_res_norm,betap,
PrivateorPublicGoods,EndogPublicGoods,W4+g_res_norm,tstatw,
PrivateorPublicGoods,EndogPublicGoods,W4+g_res_norm,tstatp,
PrivateorPublicGoods,EndogPublicGoods,W4+g_res_norm,AIC,  15498.71
PrivateorPublicGoods,EndogPublicGoods,W4+g_res_norm,loglike,  -7684.89
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,betap,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,AIC,   2406.77
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,loglike,  -1179.21
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,betap,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,AIC,   2404.34
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,loglike,  -1177.99
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,betap,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,AIC,   2410.30
EliteWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,loglike,  -1180.97
EliteWantCommonGood,EndogPublicGoods,W4+wb_urbpop,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+wb_urbpop,betap,
EliteWantCommonGood,EndogPublicGoods,W4+wb_urbpop,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+wb_urbpop,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+wb_urbpop,AIC,  16401.64
EliteWantCommonGood,EndogPublicGoods,W4+wb_urbpop,loglike,  -8136.37
EliteWantCommonGood,EndogPublicGoods,W4+l_res_norm,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+l_res_norm,betap,
EliteWantCommonGood,EndogPublicGoods,W4+l_res_norm,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+l_res_norm,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+l_res_norm,AIC,  13813.15
EliteWantCommonGood,EndogPublicGoods,W4+l_res_norm,loglike,  -6842.11
EliteWantCommonGood,EndogPublicGoods,W4+p_res_norm,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+p_res_norm,betap,
EliteWantCommonGood,EndogPublicGoods,W4+p_res_norm,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+p_res_norm,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+p_res_norm,AIC,  13778.79
EliteWantCommonGood,EndogPublicGoods,W4+p_res_norm,loglike,  -6824.93
EliteWantCommonGood,EndogPublicGoods,W4+r_res_norm,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+r_res_norm,betap,
EliteWantCommonGood,EndogPublicGoods,W4+r_res_norm,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+r_res_norm,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+r_res_norm,AIC,  13729.63
EliteWantCommonGood,EndogPublicGoods,W4+r_res_norm,loglike,  -6800.35
EliteWantCommonGood,EndogPublicGoods,W4+g_res_norm,betaw,
EliteWantCommonGood,EndogPublicGoods,W4+g_res_norm,betap,
EliteWantCommonGood,EndogPublicGoods,W4+g_res_norm,tstatw,
EliteWantCommonGood,EndogPublicGoods,W4+g_res_norm,tstatp,
EliteWantCommonGood,EndogPublicGoods,W4+g_res_norm,AIC,  13786.46
EliteWantCommonGood,EndogPublicGoods,W4+g_res_norm,loglike,  -6828.76
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,betap,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,AIC,   2625.23
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_a,loglike,  -1288.44
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,betap,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,AIC,   2599.58
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_g,loglike,  -1275.61
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,betap,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,AIC,   2629.09
PublicWantCommonGood,EndogPublicGoods,W4+ln_pwd_m,loglike,  -1290.37
PublicWantCommonGood,EndogPublicGoods,W4+wb_urbpop,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+wb_urbpop,betap,
PublicWantCommonGood,EndogPublicGoods,W4+wb_urbpop,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+wb_urbpop,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+wb_urbpop,AIC,  15241.14
PublicWantCommonGood,EndogPublicGoods,W4+wb_urbpop,loglike,  -7556.13
PublicWantCommonGood,EndogPublicGoods,W4+l_res_norm,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+l_res_norm,betap,
PublicWantCommonGood,EndogPublicGoods,W4+l_res_norm,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+l_res_norm,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+l_res_norm,AIC,  13800.05
PublicWantCommonGood,EndogPublicGoods,W4+l_res_norm,loglike,  -6835.56
PublicWantCommonGood,EndogPublicGoods,W4+p_res_norm,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+p_res_norm,betap,
PublicWantCommonGood,EndogPublicGoods,W4+p_res_norm,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+p_res_norm,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+p_res_norm,AIC,  13844.06
PublicWantCommonGood,EndogPublicGoods,W4+p_res_norm,loglike,  -6857.56
PublicWantCommonGood,EndogPublicGoods,W4+r_res_norm,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+r_res_norm,betap,
PublicWantCommonGood,EndogPublicGoods,W4+r_res_norm,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+r_res_norm,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+r_res_norm,AIC,  13787.59
PublicWantCommonGood,EndogPublicGoods,W4+r_res_norm,loglike,  -6829.32
PublicWantCommonGood,EndogPublicGoods,W4+g_res_norm,betaw,
PublicWantCommonGood,EndogPublicGoods,W4+g_res_norm,betap,
PublicWantCommonGood,EndogPublicGoods,W4+g_res_norm,tstatw,
PublicWantCommonGood,EndogPublicGoods,W4+g_res_norm,tstatp,
PublicWantCommonGood,EndogPublicGoods,W4+g_res_norm,AIC,  13848.95
PublicWantCommonGood,EndogPublicGoods,W4+g_res_norm,loglike,  -6860.00
TransparentLaws,KeyPublicGoods,W4+ln_pwd_a,betaw,
TransparentLaws,KeyPublicGoods,W4+ln_pwd_a,betap,
TransparentLaws,KeyPublicGoods,W4+ln_pwd_a,tstatw,
TransparentLaws,KeyPublicGoods,W4+ln_pwd_a,tstatp,
TransparentLaws,KeyPublicGoods,W4+ln_pwd_a,AIC,   1183.33
